"rgn_id","trend"
1,-0.0222836331707112
2,-0.000504356189015527
3,0.000172502067253187
4,0.000142551107459713
5,-0.000124378814718394
6,0.00119606013478324
7,0
8,-1.96961920469136e-08
9,0
