"rgn_id","pressure_score"
1,0.034154314918971
2,0.000586083698108512
3,0.000399391777102721
4,0.00312513472249549
5,5.30678158769007e-06
6,0.00819372185697726
7,0
8,1.56776978969743e-07
9,0
