"rgn_id","pressure_score"
1,0.0603624952870843
2,0.000881658840563555
3,0.000208998096984277
4,0.00299340761746876
5,1.75046137081611e-05
6,0.00408553696971981
7,0
8,4.29109977318834e-06
9,0
