"rgn_id","trend"
1,-0.0295991943717798
2,-0.000485900031715452
3,0.000289295134894555
4,0.000487144592720489
5,-5.32791814370523e-05
6,0.00123559795787599
7,0
8,-9.58697380383044e-07
9,0
