"rgn_id","pressure_score"
1,0.025545195669368
2,0.00201663315325605
3,0.000842058590384878
4,0.00337667599697426
5,0.000628032123110068
6,0.00963785876519982
7,0
8,5.09001287821889e-06
9,0
