"rgn_id","trend"
1,-0.00967590431658883
2,-0.0003265418095954
3,0.000205625985819099
4,-2.52284822419794e-05
5,-0.000144700935679468
6,-0.00224880326936148
7,0
8,1.92153823738596e-06
9,0
