"ID","pressure_score"
1,NA
2,0.0433578887927478
3,NA
4,0.15069321472332
5,0.0981848192622091
6,0.406887325486698
7,0.144671341622973
8,0.0509142679302499
9,0.223665179446538
10,0.252394021528074
