"ID","pressure_score"
1,NA
2,0.182191787210654
3,NA
4,0.292320997075088
5,0.271202411175492
6,0.486734583330334
7,0.168704824656178
8,0.14419301542247
9,0.246367216123732
10,0.336297433578003
