"ID","pressure_score"
1,NA
2,0.184349452048109
3,NA
4,0.290072637513154
5,0.276541938783696
6,0.484024314470862
7,0.165353522130612
8,0.145228076192893
9,0.242801640770574
10,0.309831098631803
