rgn_id,pressure_score
1,0.0654161427026602
2,0.104894454227625
3,0.104894454227625
4,0.0757927355644799
5,0.0742659414831253
6,0.0742659414831253
7,0.0742659414831253
8,0.107253221169046
9,0.107253221169046
