rgn_id,pressure_score
1,0.135768535240393
2,0.214800686888155
3,0.214800686888155
4,0.175849266462548
5,0.336162686602727
6,0.336162686602727
7,0.336162686602727
8,0.341357589877432
9,0.341357589877432
