rgn_id,pressure_score
1,0.217506183632589
2,0.0837883055338255
3,0.0837883055338255
4,0.0826751434747603
5,0.197671413328671
6,0.197671413328671
7,0.197671413328671
8,0.0358876802416801
9,0.0358876802416801
