rgn_id,species_code,year,tonnes
5,521,2012,2
5,521,2013,5.04
5,714,1994,287
5,714,1995,444
5,714,1996,397
5,714,1997,585
5,714,1998,823
5,714,1999,662
5,714,2000,1141
5,714,2001,754
5,714,2002,663
5,714,2003,1229
5,714,2004,1608
5,714,2005,2549
5,714,2006,2798
5,714,2007,3365
5,714,2008,3240
5,714,2009,218.1
5,714,2010,256
5,714,2011,237
5,714,2012,273.1
5,714,2013,191
5,1018,2009,7.7
5,1018,2010,10
5,1018,2011,12.74
5,1018,2012,21
5,1018,2013,23.01
5,796,2002,15
5,796,2003,3
5,796,2004,21
5,796,2005,14
5,796,2006,30
5,796,2007,30
5,796,2008,11
5,796,2009,0
5,796,2010,0
5,796,2011,0
5,796,2012,0
5,796,2013,0
5,1019,2009,67.8
5,1019,2010,59
5,1019,2011,169.44
5,1019,2012,10.8
5,1019,2013,6.79
5,522,1986,1
5,522,1987,1
5,522,1988,0.1
5,522,1989,0.1
5,522,1990,0.1
5,522,1991,0.1
5,522,1992,0.1
5,522,1993,0.1
5,522,1994,0.1
5,522,1995,0.1
5,522,1996,0.1
5,522,1997,0.1
5,522,1998,0.1
5,522,1999,0.1
5,522,2000,0.1
5,522,2001,0.1
5,522,2002,0.1
5,522,2003,0.1
5,522,2004,0.1
5,522,2005,0.1
5,522,2006,0.1
5,522,2007,0.1
5,522,2008,0
5,522,2009,0
5,522,2010,0
5,522,2011,0
5,522,2012,0
5,522,2013,0
5,97,1950,0.1
5,97,1951,0.1
5,97,1952,0.1
5,97,1953,0
5,97,1954,0
5,97,1955,0
5,97,1956,0
5,97,1957,200
5,97,1958,0
5,97,1959,1000
5,97,1960,1900
5,97,1961,900
5,97,1962,200
5,97,1963,100
5,97,1964,600
5,97,1965,200
5,97,1966,200
5,97,1967,310
5,97,1968,350
5,97,1969,400
5,97,1970,430
5,97,1971,433
5,97,1972,778
5,97,1973,1001
5,97,1974,1726
5,97,1975,1655
5,97,1976,2045
5,97,1977,1795
5,97,1978,2105
5,97,1979,2988
5,97,1980,3668
5,97,1981,4624
5,97,1982,4627
5,97,1983,5405
5,97,1984,3569
5,97,1985,5142
5,97,1986,4384
5,97,1987,8787
5,97,1988,9351
5,97,1989,3640
5,97,1990,3796
5,97,1991,5655
5,97,1992,6582
5,97,1993,8351
5,97,1994,14367
5,97,1995,14704
5,97,1996,22966
5,97,1997,33295
5,97,1998,48431
5,97,1999,48691
5,97,2000,48778
5,97,2001,71764
5,97,2002,83559
5,97,2003,68931
5,97,2004,63401
5,97,2005,58875
5,97,2006,62702
5,97,2007,77381
5,97,2008,85176
5,97,2009,73989.8
5,97,2010,54579
5,97,2011,58472
5,97,2012,74583
5,97,2013,71448.6
5,760,1999,67
5,760,2000,38
5,760,2001,22
5,760,2002,5
5,760,2003,1
5,760,2004,46
5,760,2005,3
5,760,2006,4
5,760,2007,6
5,760,2008,3.7
5,760,2009,0
5,760,2010,0
5,760,2011,0
5,760,2012,0
5,760,2013,0
6,980,2008,468
6,980,2009,421.1
6,980,2010,492
6,980,2011,276.49
6,980,2012,308.9
6,980,2013,280.5
6,551,1987,5
6,551,1988,74
6,551,1989,125
6,551,1990,555
6,551,1991,0
6,551,1992,232
6,551,1993,367
6,551,1994,569
6,551,1995,284
6,551,1996,191
6,551,1997,304
6,551,1998,199
6,551,1999,157
6,551,2000,169
6,551,2001,864
6,551,2002,1258
6,551,2003,2185
6,551,2004,3165
6,551,2005,7409
6,551,2006,11087
6,551,2007,11104
6,551,2008,18052
6,551,2009,20923.7
6,551,2010,21239.94
6,551,2011,15273
6,551,2012,10032.7
6,551,2013,3769.5
6,795,2002,424
6,795,2003,427
6,795,2004,631
6,795,2005,1197
6,795,2006,1185
6,795,2007,2308
6,795,2008,1587
6,795,2009,1568.1
6,795,2010,1610
6,795,2011,2767.21
6,795,2012,1740.8
6,795,2013,1385.2
6,96,1950,0
6,96,1951,0
6,96,1952,0
6,96,1953,0
6,96,1954,0
6,96,1955,0
6,96,1956,0
6,96,1957,0
6,96,1958,0
6,96,1959,0
6,96,1960,0
6,96,1961,0
6,96,1962,0
6,96,1963,0
6,96,1964,1
6,96,1965,2
6,96,1966,4
6,96,1967,8
6,96,1968,15
6,96,1969,27
6,96,1970,50
6,96,1971,98
6,96,1972,146
6,96,1973,171
6,96,1974,601
6,96,1975,862
6,96,1976,1431
6,96,1977,2137
6,96,1978,3540
6,96,1979,4389
6,96,1980,4312
6,96,1981,8418
6,96,1982,10695
6,96,1983,17298
6,96,1984,21881
6,96,1985,29473
6,96,1986,44831
6,96,1987,46453
6,96,1988,78744
6,96,1989,111337
6,96,1990,145990
6,96,1991,154900
6,96,1992,124138
6,96,1993,155581
6,96,1994,202459
6,96,1995,261522
6,96,1996,297557
6,96,1997,332581
6,96,1998,360806
6,96,1999,425154
6,96,2000,440061
6,96,2001,436103
6,96,2002,462495
6,96,2003,509544
6,96,2004,563815
6,96,2005,586512
6,96,2006,629888
6,96,2007,744222
6,96,2008,737694
6,96,2009,862907.7
6,96,2010,939536
6,96,2011,1064868
6,96,2012,1232094.9
6,96,2013,1168324
6,520,1986,170
6,520,1987,127
6,520,1988,87
6,520,1989,43
6,520,1990,77
6,520,1991,0
6,520,1992,0
6,520,1993,0
6,520,1994,542
6,520,1995,388
6,520,1996,184
6,520,1997,502
6,520,1998,309
6,520,1999,662
6,520,2000,852
6,520,2001,920
6,520,2002,2557
6,520,2003,1829
6,520,2004,3747
6,520,2005,4885
6,520,2006,3714
6,520,2007,2661
6,520,2008,2034
6,520,2009,1649.1
6,520,2010,1930
6,520,2011,1742.46
6,520,2012,1966.9
6,520,2013,2328.44
6,226,1970,0
6,226,1971,0
6,226,1972,0
6,226,1973,0
6,226,1974,0
6,226,1975,0
6,226,1976,0
6,226,1977,0
6,226,1978,0
6,226,1979,0
6,226,1980,0
6,226,1981,0
6,226,1982,7
6,226,1983,9
6,226,1984,3
6,226,1985,2
6,226,1986,2
6,226,1987,1
6,226,1988,7
6,226,1989,40
6,226,1990,161
6,226,1991,150
6,226,1992,150
6,226,1993,200
6,226,1994,262
6,226,1995,273
6,226,1996,221
6,226,1997,350
6,226,1998,189
6,226,1999,498
6,226,2000,282
6,226,2001,318
6,226,2002,319
6,226,2003,272
6,226,2004,365
6,226,2005,365
6,226,2006,881
6,226,2007,394
6,226,2008,0
6,226,2009,0
6,226,2010,0
6,226,2011,0
6,226,2012,0
6,226,2013,0
6,521,1986,4
6,521,1987,5
6,521,1988,5
6,521,1989,6
6,521,1990,4
6,521,1991,0
6,521,1992,0
6,521,1993,0
6,521,1994,0
6,521,1995,0
6,521,1996,0
6,521,1997,0
6,521,1998,0
6,521,1999,41
6,521,2000,8
6,521,2001,3
6,521,2002,2
6,521,2003,2
6,521,2004,3
6,521,2005,2
6,521,2006,1
6,521,2007,4
6,521,2008,3.3
6,521,2009,3.75
6,521,2010,2
6,521,2011,2
6,521,2012,2
6,521,2013,5.04
6,714,1994,287
6,714,1995,444
6,714,1996,397
6,714,1997,585
6,714,1998,823
6,714,1999,662
6,714,2000,1141
6,714,2001,754
6,714,2002,663
6,714,2003,1229
6,714,2004,1608
6,714,2005,2549
6,714,2006,2798
6,714,2007,3365
6,714,2008,3240
6,714,2009,218.1
6,714,2010,256
6,714,2011,237
6,714,2012,273.1
6,714,2013,191
6,1018,2009,7.7
6,1018,2010,10
6,1018,2011,12.74
6,1018,2012,21
6,1018,2013,23.01
6,796,2002,15
6,796,2003,3
6,796,2004,21
6,796,2005,14
6,796,2006,30
6,796,2007,30
6,796,2008,11
6,796,2009,0
6,796,2010,0
6,796,2011,0
6,796,2012,0
6,796,2013,0
6,1019,2009,67.8
6,1019,2010,59
6,1019,2011,169.44
6,1019,2012,10.8
6,1019,2013,6.79
6,522,1986,1
6,522,1987,1
6,522,1988,0.1
6,522,1989,0.1
6,522,1990,0.1
6,522,1991,0.1
6,522,1992,0.1
6,522,1993,0.1
6,522,1994,0.1
6,522,1995,0.1
6,522,1996,0.1
6,522,1997,0.1
6,522,1998,0.1
6,522,1999,0.1
6,522,2000,0.1
6,522,2001,0.1
6,522,2002,0.1
6,522,2003,0.1
6,522,2004,0.1
6,522,2005,0.1
6,522,2006,0.1
6,522,2007,0.1
6,522,2008,0
6,522,2009,0
6,522,2010,0
6,522,2011,0
6,522,2012,0
6,522,2013,0
6,97,1950,0.1
6,97,1951,0.1
6,97,1952,0.1
6,97,1953,0
6,97,1954,0
6,97,1955,0
6,97,1956,0
6,97,1957,200
6,97,1958,0
6,97,1959,1000
6,97,1960,1900
6,97,1961,900
6,97,1962,200
6,97,1963,100
6,97,1964,600
6,97,1965,200
6,97,1966,200
6,97,1967,310
6,97,1968,350
6,97,1969,400
6,97,1970,430
6,97,1971,433
6,97,1972,778
6,97,1973,1001
6,97,1974,1726
6,97,1975,1655
6,97,1976,2045
6,97,1977,1795
6,97,1978,2105
6,97,1979,2988
6,97,1980,3668
6,97,1981,4624
6,97,1982,4627
6,97,1983,5405
6,97,1984,3569
6,97,1985,5142
6,97,1986,4384
6,97,1987,8787
6,97,1988,9351
6,97,1989,3640
6,97,1990,3796
6,97,1991,5655
6,97,1992,6582
6,97,1993,8351
6,97,1994,14367
6,97,1995,14704
6,97,1996,22966
6,97,1997,33295
6,97,1998,48431
6,97,1999,48691
6,97,2000,48778
6,97,2001,71764
6,97,2002,83559
6,97,2003,68931
6,97,2004,63401
6,97,2005,58875
6,97,2006,62702
6,97,2007,77381
6,97,2008,85176
6,97,2009,73989.8
6,97,2010,54579
6,97,2011,58472
6,97,2012,74583
6,97,2013,71448.6
6,760,1999,67
6,760,2000,38
6,760,2001,22
6,760,2002,5
6,760,2003,1
6,760,2004,46
6,760,2005,3
6,760,2006,4
6,760,2007,6
6,760,2008,3.7
6,760,2009,0
6,760,2010,0
6,760,2011,0
6,760,2012,0
6,760,2013,0
7,980,2008,468
7,980,2009,421.1
7,980,2010,492
7,980,2011,276.49
7,980,2012,308.9
7,980,2013,280.5
7,551,1987,5
7,551,1988,74
7,551,1989,125
7,551,1990,555
7,551,1991,0
7,551,1992,232
7,551,1993,367
7,551,1994,569
7,551,1995,284
7,551,1996,191
7,551,1997,304
7,551,1998,199
7,551,1999,157
7,551,2000,169
7,551,2001,864
7,551,2002,1258
7,551,2003,2185
7,551,2004,3165
7,551,2005,7409
7,551,2006,11087
7,551,2007,11104
7,551,2008,18052
7,551,2009,20923.7
7,551,2010,21239.94
7,551,2011,15273
7,551,2012,10032.7
7,551,2013,3769.5
7,795,2002,424
7,795,2003,427
7,795,2004,631
7,795,2005,1197
7,795,2006,1185
7,795,2007,2308
7,795,2008,1587
7,795,2009,1568.1
7,795,2010,1610
7,795,2011,2767.21
7,795,2012,1740.8
7,795,2013,1385.2
7,96,1950,0
7,96,1951,0
7,96,1952,0
7,96,1953,0
7,96,1954,0
7,96,1955,0
7,96,1956,0
7,96,1957,0
7,96,1958,0
7,96,1959,0
7,96,1960,0
7,96,1961,0
7,96,1962,0
7,96,1963,0
7,96,1964,1
7,96,1965,2
7,96,1966,4
7,96,1967,8
7,96,1968,15
7,96,1969,27
7,96,1970,50
7,96,1971,98
7,96,1972,146
7,96,1973,171
7,96,1974,601
7,96,1975,862
7,96,1976,1431
7,96,1977,2137
7,96,1978,3540
7,96,1979,4389
7,96,1980,4312
7,96,1981,8418
7,96,1982,10695
7,96,1983,17298
7,96,1984,21881
7,96,1985,29473
7,96,1986,44831
7,96,1987,46453
7,96,1988,78744
7,96,1989,111337
7,96,1990,145990
7,96,1991,154900
7,96,1992,124138
7,96,1993,155581
7,96,1994,202459
7,96,1995,261522
7,96,1996,297557
7,96,1997,332581
7,96,1998,360806
7,96,1999,425154
7,96,2000,440061
7,96,2001,436103
7,96,2002,462495
7,96,2003,509544
7,96,2004,563815
7,96,2005,586512
7,96,2006,629888
7,96,2007,744222
7,96,2008,737694
7,96,2009,862907.7
7,96,2010,939536
7,96,2011,1064868
7,96,2012,1232094.9
7,96,2013,1168324
7,520,1986,170
7,520,1987,127
7,520,1988,87
7,520,1989,43
7,520,1990,77
7,520,1991,0
7,520,1992,0
7,520,1993,0
7,520,1994,542
7,520,1995,388
7,520,1996,184
7,520,1997,502
7,520,1998,309
7,520,1999,662
7,520,2000,852
7,520,2001,920
7,520,2002,2557
7,520,2003,1829
7,520,2004,3747
7,520,2005,4885
7,520,2006,3714
7,520,2007,2661
7,520,2008,2034
7,520,2009,1649.1
7,520,2010,1930
7,520,2011,1742.46
7,520,2012,1966.9
7,520,2013,2328.44
7,226,1970,0
7,226,1971,0
7,226,1972,0
7,226,1973,0
7,226,1974,0
7,226,1975,0
7,226,1976,0
7,226,1977,0
7,226,1978,0
7,226,1979,0
7,226,1980,0
7,226,1981,0
7,226,1982,7
7,226,1983,9
7,226,1984,3
7,226,1985,2
7,226,1986,2
7,226,1987,1
7,226,1988,7
7,226,1989,40
7,226,1990,161
7,226,1991,150
7,226,1992,150
7,226,1993,200
7,226,1994,262
7,226,1995,273
7,226,1996,221
7,226,1997,350
7,226,1998,189
7,226,1999,498
7,226,2000,282
7,226,2001,318
7,226,2002,319
7,226,2003,272
7,226,2004,365
7,226,2005,365
7,226,2006,881
7,226,2007,394
7,226,2008,0
7,226,2009,0
7,226,2010,0
7,226,2011,0
7,226,2012,0
7,226,2013,0
7,521,1986,4
7,521,1987,5
7,521,1988,5
7,521,1989,6
7,521,1990,4
7,521,1991,0
7,521,1992,0
7,521,1993,0
7,521,1994,0
7,521,1995,0
7,521,1996,0
7,521,1997,0
7,521,1998,0
7,521,1999,41
7,521,2000,8
7,521,2001,3
7,521,2002,2
7,521,2003,2
7,521,2004,3
7,521,2005,2
7,521,2006,1
7,521,2007,4
7,521,2008,3.3
7,521,2009,3.75
7,521,2010,2
7,521,2011,2
7,521,2012,2
7,521,2013,5.04
7,714,1994,287
7,714,1995,444
7,714,1996,397
7,714,1997,585
7,714,1998,823
7,714,1999,662
7,714,2000,1141
7,714,2001,754
7,714,2002,663
7,714,2003,1229
7,714,2004,1608
7,714,2005,2549
7,714,2006,2798
7,714,2007,3365
7,714,2008,3240
7,714,2009,218.1
7,714,2010,256
7,714,2011,237
7,714,2012,273.1
7,714,2013,191
7,1018,2009,7.7
7,1018,2010,10
7,1018,2011,12.74
7,1018,2012,21
7,1018,2013,23.01
7,796,2002,15
7,796,2003,3
7,796,2004,21
7,796,2005,14
7,796,2006,30
7,796,2007,30
7,796,2008,11
7,796,2009,0
7,796,2010,0
7,796,2011,0
7,796,2012,0
7,796,2013,0
7,1019,2009,67.8
7,1019,2010,59
7,1019,2011,169.44
7,1019,2012,10.8
7,1019,2013,6.79
7,522,1986,1
7,522,1987,1
7,522,1988,0.1
7,522,1989,0.1
7,522,1990,0.1
7,522,1991,0.1
7,522,1992,0.1
7,522,1993,0.1
7,522,1994,0.1
7,522,1995,0.1
7,522,1996,0.1
7,522,1997,0.1
7,522,1998,0.1
7,522,1999,0.1
7,522,2000,0.1
7,522,2001,0.1
7,522,2002,0.1
7,522,2003,0.1
7,522,2004,0.1
7,522,2005,0.1
7,522,2006,0.1
7,522,2007,0.1
7,522,2008,0
7,522,2009,0
7,522,2010,0
7,522,2011,0
7,522,2012,0
7,522,2013,0
7,97,1950,0.1
7,97,1951,0.1
7,97,1952,0.1
7,97,1953,0
7,97,1954,0
7,97,1955,0
7,97,1956,0
7,97,1957,200
7,97,1958,0
7,97,1959,1000
7,97,1960,1900
7,97,1961,900
7,97,1962,200
7,97,1963,100
7,97,1964,600
7,97,1965,200
7,97,1966,200
7,97,1967,310
7,97,1968,350
7,97,1969,400
7,97,1970,430
7,97,1971,433
7,97,1972,778
7,97,1973,1001
7,97,1974,1726
7,97,1975,1655
7,97,1976,2045
7,97,1977,1795
7,97,1978,2105
7,97,1979,2988
7,97,1980,3668
7,97,1981,4624
7,97,1982,4627
7,97,1983,5405
7,97,1984,3569
7,97,1985,5142
7,97,1986,4384
7,97,1987,8787
7,97,1988,9351
7,97,1989,3640
7,97,1990,3796
7,97,1991,5655
7,97,1992,6582
7,97,1993,8351
7,97,1994,14367
7,97,1995,14704
7,97,1996,22966
7,97,1997,33295
7,97,1998,48431
7,97,1999,48691
7,97,2000,48778
7,97,2001,71764
7,97,2002,83559
7,97,2003,68931
7,97,2004,63401
7,97,2005,58875
7,97,2006,62702
7,97,2007,77381
7,97,2008,85176
7,97,2009,73989.8
7,97,2010,54579
7,97,2011,58472
7,97,2012,74583
7,97,2013,71448.6
7,760,1999,67
7,760,2000,38
7,760,2001,22
7,760,2002,5
7,760,2003,1
7,760,2004,46
7,760,2005,3
7,760,2006,4
7,760,2007,6
7,760,2008,3.7
7,760,2009,0
7,760,2010,0
7,760,2011,0
7,760,2012,0
7,760,2013,0
