rgn_id,pressure_score
1,0.395739373183476
2,0.22874559989736
3,0.22874559989736
4,0.237291781324144
5,0.470546550923039
6,0.470546550923039
7,0.470546550923039
8,0.343857824718197
9,0.343857824718197
