rgn_id,pressure_score
1,0.31056013316079
2,0.692411167229037
3,0.692411167229037
4,0.625783116109684
5,0.412093096469634
6,0.412093096469634
7,0.412093096469634
8,0.546682941151473
9,0.546682941151473
