rgn_id,trend
1,0.0537409537836225
2,0.0138343215216408
3,0.0138343215216408
4,-0.0616974013744537
5,0.0159534568101527
6,0.0159534568101527
7,0.0159534568101527
8,-0.00630471084549103
9,-0.00630471084549103
