rgn_id,pressure_score
1,0.0313545741457373
2,0.0599261663033085
3,0.0599261663033085
4,0.0203156540033119
5,0.0565795391723832
6,0.0565795391723832
7,0.0565795391723832
8,0.034309957752061
9,0.034309957752061
