rgn_id,trend
1,0.00223198853217446
2,-0.000253112659919526
3,-0.000253112659919526
4,3.27524656046554e-05
5,0.000383779927861035
6,0.000383779927861035
7,0.000383779927861035
8,-2.08723839599736e-07
9,-2.08723839599736e-07
