"rgn_id","resilience.score"
1,0.437039203421783
2,0.437039203421783
3,0.437039203421783
4,0.437039203421783
5,0.437039203421783
6,0.437039203421783
7,0.437039203421783
8,0.437039203421783
9,0.437039203421783
