rgn_id,pressure_score
1,0.0515331553419476
2,0.0419713398516435
3,0.0419713398516435
4,0.102414482948191
5,0.0987097561837723
6,0.0987097561837723
7,0.0987097561837723
8,0.0213790141404226
9,0.0213790141404226
