rgn_id,pressure_score
1,0.118426612054867
2,0.0163272946303518
3,0.0163272946303518
4,0.0200003659532587
5,0.0360724103771275
6,0.0360724103771275
7,0.0360724103771275
8,4.63160956846201e-06
9,4.63160956846201e-06
