"rgn_id","trend"
1,0.097999436369958
2,0.097999436369958
3,0.097999436369958
4,0.097999436369958
5,0.097999436369958
6,0.097999436369958
7,0.097999436369958
8,0.097999436369958
9,0.097999436369958
