"rgn_id","rgn_name","saup_cell_id","proportionArea","ocean","fao_id"
"1","Alaska",21640,0.04,"Arctic",18
"1","Alaska",21641,0.14,"Arctic",18
"1","Alaska",21642,0.21,"Arctic",18
"1","Alaska",21643,0.3,"Arctic",18
"1","Alaska",21644,0.32,"Arctic",18
"1","Alaska",21645,0.4,"Arctic",18
"1","Alaska",21646,0.4,"Arctic",18
"1","Alaska",21647,0.4,"Arctic",18
"1","Alaska",21648,0.4,"Arctic",18
"1","Alaska",21649,0.4,"Arctic",18
"1","Alaska",21650,0.4,"Arctic",18
"1","Alaska",21651,0.33,"Arctic",18
"1","Alaska",21652,0.3,"Arctic",18
"1","Alaska",21653,0.22,"Arctic",18
"1","Alaska",21654,0.15,"Arctic",18
"1","Alaska",21655,0.05,"Arctic",18
"1","Alaska",22354,0.07,"Arctic",18
"1","Alaska",22355,0.29,"Arctic",18
"1","Alaska",22356,0.48,"Arctic",18
"1","Alaska",22357,0.65,"Arctic",18
"1","Alaska",22358,0.8,"Arctic",18
"1","Alaska",22359,0.93,"Arctic",18
"1","Alaska",22360,1,"Arctic",18
"1","Alaska",22361,1,"Arctic",18
"1","Alaska",22362,1,"Arctic",18
"1","Alaska",22363,1,"Arctic",18
"1","Alaska",22364,1,"Arctic",18
"1","Alaska",22365,1,"Arctic",18
"1","Alaska",22366,1,"Arctic",18
"1","Alaska",22367,1,"Arctic",18
"1","Alaska",22368,1,"Arctic",18
"1","Alaska",22369,1,"Arctic",18
"1","Alaska",22370,1,"Arctic",18
"1","Alaska",22371,1,"Arctic",18
"1","Alaska",22372,1,"Arctic",18
"1","Alaska",22373,1,"Arctic",18
"1","Alaska",22374,1,"Arctic",18
"1","Alaska",22375,1,"Arctic",18
"1","Alaska",22376,0.94,"Arctic",18
"1","Alaska",22377,0.82,"Arctic",18
"1","Alaska",22378,0.66,"Arctic",18
"1","Alaska",22379,0.5,"Arctic",18
"1","Alaska",22380,0.32,"Arctic",18
"1","Alaska",22381,0.2,"Arctic",18
"1","Alaska",22382,0.1,"Arctic",18
"1","Alaska",23069,0.09,"Arctic",18
"1","Alaska",23070,0.29,"Arctic",18
"1","Alaska",23071,0.46,"Arctic",18
"1","Alaska",23072,0.63,"Arctic",18
"1","Alaska",23073,0.81,"Arctic",18
"1","Alaska",23074,1,"Arctic",18
"1","Alaska",23075,1,"Arctic",18
"1","Alaska",23076,1,"Arctic",18
"1","Alaska",23077,1,"Arctic",18
"1","Alaska",23078,1,"Arctic",18
"1","Alaska",23079,1,"Arctic",18
"1","Alaska",23080,1,"Arctic",18
"1","Alaska",23081,1,"Arctic",18
"1","Alaska",23082,1,"Arctic",18
"1","Alaska",23083,1,"Arctic",18
"1","Alaska",23084,1,"Arctic",18
"1","Alaska",23085,1,"Arctic",18
"1","Alaska",23086,1,"Arctic",18
"1","Alaska",23087,1,"Arctic",18
"1","Alaska",23088,1,"Arctic",18
"1","Alaska",23089,1,"Arctic",18
"1","Alaska",23090,1,"Arctic",18
"1","Alaska",23091,1,"Arctic",18
"1","Alaska",23092,1,"Arctic",18
"1","Alaska",23093,1,"Arctic",18
"1","Alaska",23094,1,"Arctic",18
"1","Alaska",23095,1,"Arctic",18
"1","Alaska",23096,1,"Arctic",18
"1","Alaska",23097,1,"Arctic",18
"1","Alaska",23098,1,"Arctic",18
"1","Alaska",23099,1,"Arctic",18
"1","Alaska",23100,1,"Arctic",18
"1","Alaska",23101,1,"Arctic",18
"1","Alaska",23102,1,"Arctic",18
"1","Alaska",23103,0.99,"Arctic",18
"1","Alaska",23104,0.87,"Arctic",18
"1","Alaska",23105,0.74,"Arctic",18
"1","Alaska",23106,0.61,"Arctic",18
"1","Alaska",23107,0.6,"Arctic",18
"1","Alaska",23108,0.55,"Arctic",18
"1","Alaska",23109,0.5,"Arctic",18
"1","Alaska",23110,0.41,"Arctic",18
"1","Alaska",23111,0.33,"Arctic",18
"1","Alaska",23112,0.23,"Arctic",18
"1","Alaska",23113,0.11,"Arctic",18
"1","Alaska",23784,0.01,"Arctic",18
"1","Alaska",23785,0.19,"Arctic",18
"1","Alaska",23786,0.39,"Arctic",18
"1","Alaska",23787,0.59,"Arctic",18
"1","Alaska",23788,0.85,"Arctic",18
"1","Alaska",23789,1,"Arctic",18
"1","Alaska",23790,1,"Arctic",18
"1","Alaska",23791,1,"Arctic",18
"1","Alaska",23792,1,"Arctic",18
"1","Alaska",23793,1,"Arctic",18
"1","Alaska",23794,1,"Arctic",18
"1","Alaska",23795,1,"Arctic",18
"1","Alaska",23796,1,"Arctic",18
"1","Alaska",23797,1,"Arctic",18
"1","Alaska",23798,1,"Arctic",18
"1","Alaska",23799,1,"Arctic",18
"1","Alaska",23800,1,"Arctic",18
"1","Alaska",23801,1,"Arctic",18
"1","Alaska",23802,1,"Arctic",18
"1","Alaska",23803,1,"Arctic",18
"1","Alaska",23804,1,"Arctic",18
"1","Alaska",23805,1,"Arctic",18
"1","Alaska",23806,1,"Arctic",18
"1","Alaska",23807,1,"Arctic",18
"1","Alaska",23808,1,"Arctic",18
"1","Alaska",23809,1,"Arctic",18
"1","Alaska",23810,1,"Arctic",18
"1","Alaska",23811,1,"Arctic",18
"1","Alaska",23812,1,"Arctic",18
"1","Alaska",23813,1,"Arctic",18
"1","Alaska",23814,1,"Arctic",18
"1","Alaska",23815,1,"Arctic",18
"1","Alaska",23816,1,"Arctic",18
"1","Alaska",23817,1,"Arctic",18
"1","Alaska",23818,1,"Arctic",18
"1","Alaska",23819,1,"Arctic",18
"1","Alaska",23820,1,"Arctic",18
"1","Alaska",23821,1,"Arctic",18
"1","Alaska",23822,1,"Arctic",18
"1","Alaska",23823,1,"Arctic",18
"1","Alaska",23824,1,"Arctic",18
"1","Alaska",23825,1,"Arctic",18
"1","Alaska",23826,1,"Arctic",18
"1","Alaska",23827,1,"Arctic",18
"1","Alaska",23828,1,"Arctic",18
"1","Alaska",23829,1,"Arctic",18
"1","Alaska",23830,1,"Arctic",18
"1","Alaska",23831,1,"Arctic",18
"1","Alaska",23832,1,"Arctic",18
"1","Alaska",23833,1,"Arctic",18
"1","Alaska",23834,0.96,"Arctic",18
"1","Alaska",23835,0.9,"Arctic",18
"1","Alaska",23836,0.9,"Arctic",18
"1","Alaska",23837,0.9,"Arctic",18
"1","Alaska",23838,0.81,"Arctic",18
"1","Alaska",23839,0.77,"Arctic",18
"1","Alaska",23840,0.68,"Arctic",18
"1","Alaska",23841,0.57,"Arctic",18
"1","Alaska",23842,0.45,"Arctic",18
"1","Alaska",23843,0.32,"Arctic",18
"1","Alaska",23844,0.15,"Arctic",18
"1","Alaska",23845,0.01,"Arctic",18
"1","Alaska",24503,0.64,"Arctic",18
"1","Alaska",24504,0.95,"Arctic",18
"1","Alaska",24505,1,"Arctic",18
"1","Alaska",24506,1,"Arctic",18
"1","Alaska",24507,1,"Arctic",18
"1","Alaska",24508,1,"Arctic",18
"1","Alaska",24509,1,"Arctic",18
"1","Alaska",24510,1,"Arctic",18
"1","Alaska",24511,1,"Arctic",18
"1","Alaska",24512,1,"Arctic",18
"1","Alaska",24513,1,"Arctic",18
"1","Alaska",24514,1,"Arctic",18
"1","Alaska",24515,1,"Arctic",18
"1","Alaska",24516,1,"Arctic",18
"1","Alaska",24517,1,"Arctic",18
"1","Alaska",24518,1,"Arctic",18
"1","Alaska",24519,1,"Arctic",18
"1","Alaska",24520,1,"Arctic",18
"1","Alaska",24521,1,"Arctic",18
"1","Alaska",24522,1,"Arctic",18
"1","Alaska",24523,1,"Arctic",18
"1","Alaska",24524,1,"Arctic",18
"1","Alaska",24525,1,"Arctic",18
"1","Alaska",24526,1,"Arctic",18
"1","Alaska",24527,1,"Arctic",18
"1","Alaska",24528,1,"Arctic",18
"1","Alaska",24529,1,"Arctic",18
"1","Alaska",24530,1,"Arctic",18
"1","Alaska",24531,1,"Arctic",18
"1","Alaska",24532,1,"Arctic",18
"1","Alaska",24533,1,"Arctic",18
"1","Alaska",24534,1,"Arctic",18
"1","Alaska",24535,1,"Arctic",18
"1","Alaska",24536,1,"Arctic",18
"1","Alaska",24537,1,"Arctic",18
"1","Alaska",24538,1,"Arctic",18
"1","Alaska",24539,1,"Arctic",18
"1","Alaska",24540,1,"Arctic",18
"1","Alaska",24541,1,"Arctic",18
"1","Alaska",24542,1,"Arctic",18
"1","Alaska",24543,1,"Arctic",18
"1","Alaska",24544,1,"Arctic",18
"1","Alaska",24545,1,"Arctic",18
"1","Alaska",24546,1,"Arctic",18
"1","Alaska",24547,1,"Arctic",18
"1","Alaska",24548,1,"Arctic",18
"1","Alaska",24549,1,"Arctic",18
"1","Alaska",24550,1,"Arctic",18
"1","Alaska",24551,1,"Arctic",18
"1","Alaska",24552,1,"Arctic",18
"1","Alaska",24553,1,"Arctic",18
"1","Alaska",24554,1,"Arctic",18
"1","Alaska",24555,1,"Arctic",18
"1","Alaska",24556,1,"Arctic",18
"1","Alaska",24557,1,"Arctic",18
"1","Alaska",24558,1,"Arctic",18
"1","Alaska",24559,1,"Arctic",18
"1","Alaska",24560,1,"Arctic",18
"1","Alaska",24561,1,"Arctic",18
"1","Alaska",24562,1,"Arctic",18
"1","Alaska",24563,1,"Arctic",18
"1","Alaska",24564,1,"Arctic",18
"1","Alaska",24565,0.5,"Arctic",18
"1","Alaska",25223,0.9,"Arctic",18
"1","Alaska",25224,1,"Arctic",18
"1","Alaska",25225,1,"Arctic",18
"1","Alaska",25226,1,"Arctic",18
"1","Alaska",25227,1,"Arctic",18
"1","Alaska",25228,1,"Arctic",18
"1","Alaska",25229,1,"Arctic",18
"1","Alaska",25230,1,"Arctic",18
"1","Alaska",25231,1,"Arctic",18
"1","Alaska",25232,1,"Arctic",18
"1","Alaska",25233,1,"Arctic",18
"1","Alaska",25234,1,"Arctic",18
"1","Alaska",25235,1,"Arctic",18
"1","Alaska",25236,1,"Arctic",18
"1","Alaska",25237,1,"Arctic",18
"1","Alaska",25238,1,"Arctic",18
"1","Alaska",25239,1,"Arctic",18
"1","Alaska",25240,1,"Arctic",18
"1","Alaska",25241,1,"Arctic",18
"1","Alaska",25242,1,"Arctic",18
"1","Alaska",25243,1,"Arctic",18
"1","Alaska",25244,1,"Arctic",18
"1","Alaska",25245,1,"Arctic",18
"1","Alaska",25246,1,"Arctic",18
"1","Alaska",25247,1,"Arctic",18
"1","Alaska",25248,1,"Arctic",18
"1","Alaska",25249,1,"Arctic",18
"1","Alaska",25250,1,"Arctic",18
"1","Alaska",25251,1,"Arctic",18
"1","Alaska",25252,1,"Arctic",18
"1","Alaska",25253,1,"Arctic",18
"1","Alaska",25254,1,"Arctic",18
"1","Alaska",25255,1,"Arctic",18
"1","Alaska",25256,1,"Arctic",18
"1","Alaska",25257,1,"Arctic",18
"1","Alaska",25258,1,"Arctic",18
"1","Alaska",25259,1,"Arctic",18
"1","Alaska",25260,1,"Arctic",18
"1","Alaska",25261,1,"Arctic",18
"1","Alaska",25262,1,"Arctic",18
"1","Alaska",25263,1,"Arctic",18
"1","Alaska",25264,1,"Arctic",18
"1","Alaska",25265,1,"Arctic",18
"1","Alaska",25266,1,"Arctic",18
"1","Alaska",25267,1,"Arctic",18
"1","Alaska",25268,1,"Arctic",18
"1","Alaska",25269,1,"Arctic",18
"1","Alaska",25270,1,"Arctic",18
"1","Alaska",25271,1,"Arctic",18
"1","Alaska",25272,1,"Arctic",18
"1","Alaska",25273,1,"Arctic",18
"1","Alaska",25274,1,"Arctic",18
"1","Alaska",25275,1,"Arctic",18
"1","Alaska",25276,1,"Arctic",18
"1","Alaska",25277,1,"Arctic",18
"1","Alaska",25278,1,"Arctic",18
"1","Alaska",25279,1,"Arctic",18
"1","Alaska",25280,1,"Arctic",18
"1","Alaska",25281,1,"Arctic",18
"1","Alaska",25282,1,"Arctic",18
"1","Alaska",25283,0.94,"Arctic",18
"1","Alaska",25284,0.33,"Arctic",18
"1","Alaska",25943,0.9,"Arctic",18
"1","Alaska",25944,1,"Arctic",18
"1","Alaska",25945,1,"Arctic",18
"1","Alaska",25946,1,"Arctic",18
"1","Alaska",25947,1,"Arctic",18
"1","Alaska",25948,1,"Arctic",18
"1","Alaska",25949,1,"Arctic",18
"1","Alaska",25950,1,"Arctic",18
"1","Alaska",25951,1,"Arctic",18
"1","Alaska",25952,1,"Arctic",18
"1","Alaska",25953,1,"Arctic",18
"1","Alaska",25954,1,"Arctic",18
"1","Alaska",25955,1,"Arctic",18
"1","Alaska",25956,1,"Arctic",18
"1","Alaska",25957,1,"Arctic",18
"1","Alaska",25958,1,"Arctic",18
"1","Alaska",25959,1,"Arctic",18
"1","Alaska",25960,1,"Arctic",18
"1","Alaska",25961,1,"Arctic",18
"1","Alaska",25962,1,"Arctic",18
"1","Alaska",25963,1,"Arctic",18
"1","Alaska",25964,1,"Arctic",18
"1","Alaska",25965,1,"Arctic",18
"1","Alaska",25966,1,"Arctic",18
"1","Alaska",25967,1,"Arctic",18
"1","Alaska",25968,1,"Arctic",18
"1","Alaska",25969,1,"Arctic",18
"1","Alaska",25970,1,"Arctic",18
"1","Alaska",25971,1,"Arctic",18
"1","Alaska",25972,1,"Arctic",18
"1","Alaska",25973,1,"Arctic",18
"1","Alaska",25974,1,"Arctic",18
"1","Alaska",25975,1,"Arctic",18
"1","Alaska",25976,1,"Arctic",18
"1","Alaska",25977,1,"Arctic",18
"1","Alaska",25978,1,"Arctic",18
"1","Alaska",25979,1,"Arctic",18
"1","Alaska",25980,1,"Arctic",18
"1","Alaska",25981,1,"Arctic",18
"1","Alaska",25982,1,"Arctic",18
"1","Alaska",25983,1,"Arctic",18
"1","Alaska",25984,1,"Arctic",18
"1","Alaska",25985,1,"Arctic",18
"1","Alaska",25986,1,"Arctic",18
"1","Alaska",25987,1,"Arctic",18
"1","Alaska",25988,1,"Arctic",18
"1","Alaska",25989,1,"Arctic",18
"1","Alaska",25990,1,"Arctic",18
"1","Alaska",25991,1,"Arctic",18
"1","Alaska",25992,1,"Arctic",18
"1","Alaska",25993,1,"Arctic",18
"1","Alaska",25994,1,"Arctic",18
"1","Alaska",25995,1,"Arctic",18
"1","Alaska",25996,1,"Arctic",18
"1","Alaska",25997,1,"Arctic",18
"1","Alaska",25998,1,"Arctic",18
"1","Alaska",25999,1,"Arctic",18
"1","Alaska",26000,1,"Arctic",18
"1","Alaska",26001,1,"Arctic",18
"1","Alaska",26002,0.9,"Arctic",18
"1","Alaska",26003,0.2,"Arctic",18
"1","Alaska",26663,0.9,"Arctic",18
"1","Alaska",26664,1,"Arctic",18
"1","Alaska",26665,1,"Arctic",18
"1","Alaska",26666,1,"Arctic",18
"1","Alaska",26667,1,"Arctic",18
"1","Alaska",26668,1,"Arctic",18
"1","Alaska",26669,1,"Arctic",18
"1","Alaska",26670,1,"Arctic",18
"1","Alaska",26671,1,"Arctic",18
"1","Alaska",26672,1,"Arctic",18
"1","Alaska",26673,1,"Arctic",18
"1","Alaska",26674,1,"Arctic",18
"1","Alaska",26675,1,"Arctic",18
"1","Alaska",26676,1,"Arctic",18
"1","Alaska",26677,1,"Arctic",18
"1","Alaska",26678,1,"Arctic",18
"1","Alaska",26679,1,"Arctic",18
"1","Alaska",26680,1,"Arctic",18
"1","Alaska",26681,1,"Arctic",18
"1","Alaska",26682,1,"Arctic",18
"1","Alaska",26683,1,"Arctic",18
"1","Alaska",26684,1,"Arctic",18
"1","Alaska",26685,1,"Arctic",18
"1","Alaska",26686,0.88,"Arctic",18
"1","Alaska",26687,0.41,"Arctic",18
"1","Alaska",26688,0.49,"Arctic",18
"1","Alaska",26689,0.67,"Arctic",18
"1","Alaska",26690,0.91,"Arctic",18
"1","Alaska",26691,0.89,"Arctic",18
"1","Alaska",26692,1,"Arctic",18
"1","Alaska",26693,1,"Arctic",18
"1","Alaska",26694,1,"Arctic",18
"1","Alaska",26695,1,"Arctic",18
"1","Alaska",26696,1,"Arctic",18
"1","Alaska",26697,1,"Arctic",18
"1","Alaska",26698,1,"Arctic",18
"1","Alaska",26699,1,"Arctic",18
"1","Alaska",26700,1,"Arctic",18
"1","Alaska",26701,1,"Arctic",18
"1","Alaska",26702,1,"Arctic",18
"1","Alaska",26703,1,"Arctic",18
"1","Alaska",26704,1,"Arctic",18
"1","Alaska",26705,1,"Arctic",18
"1","Alaska",26706,1,"Arctic",18
"1","Alaska",26707,1,"Arctic",18
"1","Alaska",26708,1,"Arctic",18
"1","Alaska",26709,1,"Arctic",18
"1","Alaska",26710,1,"Arctic",18
"1","Alaska",26711,1,"Arctic",18
"1","Alaska",26712,1,"Arctic",18
"1","Alaska",26713,1,"Arctic",18
"1","Alaska",26714,1,"Arctic",18
"1","Alaska",26715,1,"Arctic",18
"1","Alaska",26716,1,"Arctic",18
"1","Alaska",26717,1,"Arctic",18
"1","Alaska",26718,1,"Arctic",18
"1","Alaska",26719,1,"Arctic",18
"1","Alaska",26720,1,"Arctic",18
"1","Alaska",26721,0.85,"Arctic",18
"1","Alaska",26722,0.13,"Arctic",18
"1","Alaska",27383,0.9,"Arctic",18
"1","Alaska",27384,1,"Arctic",18
"1","Alaska",27385,1,"Arctic",18
"1","Alaska",27386,1,"Arctic",18
"1","Alaska",27387,1,"Arctic",18
"1","Alaska",27388,1,"Arctic",18
"1","Alaska",27389,1,"Arctic",18
"1","Alaska",27390,1,"Arctic",18
"1","Alaska",27391,1,"Arctic",18
"1","Alaska",27392,1,"Arctic",18
"1","Alaska",27393,1,"Arctic",18
"1","Alaska",27394,1,"Arctic",18
"1","Alaska",27395,1,"Arctic",18
"1","Alaska",27396,1,"Arctic",18
"1","Alaska",27397,1,"Arctic",18
"1","Alaska",27398,1,"Arctic",18
"1","Alaska",27399,1,"Arctic",18
"1","Alaska",27400,0.91,"Arctic",18
"1","Alaska",27401,0.54,"Arctic",18
"1","Alaska",27402,0.38,"Arctic",18
"1","Alaska",27403,0.41,"Arctic",18
"1","Alaska",27404,0.38,"Arctic",18
"1","Alaska",27405,0.22,"Arctic",18
"1","Alaska",27406,0.01,NA,NA
"1","Alaska",27408,0.01,"Arctic",18
"1","Alaska",27409,0.3,"Arctic",18
"1","Alaska",27410,0.05,"Arctic",18
"1","Alaska",27411,0.09,"Arctic",18
"1","Alaska",27412,0.39,"Arctic",18
"1","Alaska",27413,0.21,"Arctic",18
"1","Alaska",27414,0.2,"Arctic",18
"1","Alaska",27415,0.25,"Arctic",18
"1","Alaska",27416,0.71,"Arctic",18
"1","Alaska",27417,0.94,"Arctic",18
"1","Alaska",27418,1,"Arctic",18
"1","Alaska",27419,1,"Arctic",18
"1","Alaska",27420,1,"Arctic",18
"1","Alaska",27421,1,"Arctic",18
"1","Alaska",27422,1,"Arctic",18
"1","Alaska",27423,1,"Arctic",18
"1","Alaska",27424,1,"Arctic",18
"1","Alaska",27425,1,"Arctic",18
"1","Alaska",27426,1,"Arctic",18
"1","Alaska",27427,1,"Arctic",18
"1","Alaska",27428,1,"Arctic",18
"1","Alaska",27429,1,"Arctic",18
"1","Alaska",27430,1,"Arctic",18
"1","Alaska",27431,1,"Arctic",18
"1","Alaska",27432,1,"Arctic",18
"1","Alaska",27433,1,"Arctic",18
"1","Alaska",27434,1,"Arctic",18
"1","Alaska",27435,1,"Arctic",18
"1","Alaska",27436,1,"Arctic",18
"1","Alaska",27437,1,"Arctic",18
"1","Alaska",27438,1,"Arctic",18
"1","Alaska",27439,1,"Arctic",18
"1","Alaska",27440,0.94,"Arctic",18
"1","Alaska",27441,0.17,"Arctic",18
"1","Alaska",28103,0.9,"Arctic",18
"1","Alaska",28104,1,"Arctic",18
"1","Alaska",28105,1,"Arctic",18
"1","Alaska",28106,1,"Arctic",18
"1","Alaska",28107,1,"Arctic",18
"1","Alaska",28108,1,"Arctic",18
"1","Alaska",28109,1,"Arctic",18
"1","Alaska",28110,1,"Arctic",18
"1","Alaska",28111,1,"Arctic",18
"1","Alaska",28112,1,"Arctic",18
"1","Alaska",28113,1,"Arctic",18
"1","Alaska",28114,1,"Arctic",18
"1","Alaska",28115,0.99,"Arctic",18
"1","Alaska",28116,0.74,"Arctic",18
"1","Alaska",28117,0.51,"Arctic",18
"1","Alaska",28118,0.45,"Arctic",18
"1","Alaska",28119,0.23,"Arctic",18
"1","Alaska",28120,0.04,"Arctic",18
"1","Alaska",28121,0.11,"Arctic",18
"1","Alaska",28137,0.08,"Arctic",18
"1","Alaska",28138,0.17,"Arctic",18
"1","Alaska",28139,0.05,"Arctic",18
"1","Alaska",28140,0.09,"Arctic",18
"1","Alaska",28141,0.01,NA,NA
"1","Alaska",28142,0.03,"Arctic",18
"1","Alaska",28143,0.16,"Arctic",18
"1","Alaska",28144,0.34,"Arctic",18
"1","Alaska",28145,0.52,"Arctic",18
"1","Alaska",28146,0.64,"Arctic",18
"1","Alaska",28147,0.63,"Arctic",18
"1","Alaska",28148,0.64,"Arctic",18
"1","Alaska",28149,0.74,"Arctic",18
"1","Alaska",28150,0.95,"Arctic",18
"1","Alaska",28151,1,"Arctic",18
"1","Alaska",28152,0.9,"Arctic",18
"1","Alaska",28153,0.8,"Arctic",18
"1","Alaska",28154,0.8,"Arctic",18
"1","Alaska",28155,0.93,"Arctic",18
"1","Alaska",28156,1,"Arctic",18
"1","Alaska",28157,1,"Arctic",18
"1","Alaska",28158,1,"Arctic",18
"1","Alaska",28159,1,"Arctic",18
"1","Alaska",28160,0.41,"Arctic",18
"1","Alaska",28823,0.9,"Arctic",18
"1","Alaska",28824,1,"Arctic",18
"1","Alaska",28825,1,"Arctic",18
"1","Alaska",28826,1,"Arctic",18
"1","Alaska",28827,1,"Arctic",18
"1","Alaska",28828,1,"Arctic",18
"1","Alaska",28829,1,"Arctic",18
"1","Alaska",28830,1,"Arctic",18
"1","Alaska",28831,1,"Arctic",18
"1","Alaska",28832,1,"Arctic",18
"1","Alaska",28833,1,"Arctic",18
"1","Alaska",28834,0.95,"Arctic",18
"1","Alaska",28835,0.29,"Arctic",18
"1","Alaska",28871,0.06,"Arctic",18
"1","Alaska",28875,0.02,"Arctic",18
"1","Alaska",28876,0.24,"Arctic",18
"1","Alaska",28877,0.45,"Arctic",18
"1","Alaska",28878,0.68,"Arctic",18
"1","Alaska",28879,0.33,"Arctic",18
"1","Alaska",29543,0.9,"Arctic",18
"1","Alaska",29544,1,"Arctic",18
"1","Alaska",29545,1,"Arctic",18
"1","Alaska",29546,1,"Arctic",18
"1","Alaska",29547,1,"Arctic",18
"1","Alaska",29548,1,"Arctic",18
"1","Alaska",29549,1,"Arctic",18
"1","Alaska",29550,1,"Arctic",18
"1","Alaska",29551,1,"Arctic",18
"1","Alaska",29552,1,"Arctic",18
"1","Alaska",29553,0.88,"Arctic",18
"1","Alaska",29554,0.35,"Arctic",18
"1","Alaska",30263,0.9,"Arctic",18
"1","Alaska",30264,1,"Arctic",18
"1","Alaska",30265,1,"Arctic",18
"1","Alaska",30266,1,"Arctic",18
"1","Alaska",30267,1,"Arctic",18
"1","Alaska",30268,0.65,"Arctic",18
"1","Alaska",30269,0.3,"Arctic",18
"1","Alaska",30270,0.27,"Arctic",18
"1","Alaska",30271,0.2,"Arctic",18
"1","Alaska",30272,0.12,"Arctic",18
"1","Alaska",30983,1,"Arctic",18
"1","Alaska",30984,1,"Arctic",18
"1","Alaska",30985,1,"Arctic",18
"1","Alaska",30986,1,"Arctic",18
"1","Alaska",30987,0.95,"Arctic",18
"1","Alaska",30988,0.59,"Arctic",18
"1","Alaska",30989,0.19,"Arctic",18
"1","Alaska",30990,0.03,"Arctic",18
"1","Alaska",31703,1,"Arctic",18
"1","Alaska",31704,1,"Arctic",18
"1","Alaska",31705,1,"Arctic",18
"1","Alaska",31706,1,"Arctic",18
"1","Alaska",31707,1,"Arctic",18
"1","Alaska",31708,1,"Arctic",18
"1","Alaska",31709,1,"Arctic",18
"1","Alaska",31710,0.95,"Arctic",18
"1","Alaska",31711,0.64,"Arctic",18
"1","Alaska",31712,0.29,"Arctic",18
"1","Alaska",32423,1,"Arctic",18
"1","Alaska",32424,1,"Arctic",18
"1","Alaska",32425,1,"Arctic",18
"1","Alaska",32426,1,"Arctic",18
"1","Alaska",32427,1,"Arctic",18
"1","Alaska",32428,1,"Arctic",18
"1","Alaska",32429,1,"Arctic",18
"1","Alaska",32430,1,"Arctic",18
"1","Alaska",32431,1,"Arctic",18
"1","Alaska",32432,1,"Arctic",18
"1","Alaska",32433,0.49,"Arctic",18
"1","Alaska",32434,0.12,"Arctic",18
"1","Alaska",32435,0.07,"Arctic",18
"1","Alaska",32436,0.02,"Arctic",18
"1","Alaska",32437,0.05,"Arctic",18
"1","Alaska",33143,0.9,"Arctic",18
"1","Alaska",33144,0.9,"Arctic",18
"1","Alaska",33145,0.9,"Arctic",18
"1","Alaska",33146,0.9,"Arctic",18
"1","Alaska",33147,0.9,"Arctic",18
"1","Alaska",33148,0.9,"Arctic",18
"1","Alaska",33149,0.9,"Arctic",18
"1","Alaska",33150,0.9,"Arctic",18
"1","Alaska",33151,0.9,"Arctic",18
"1","Alaska",33152,0.81,"Arctic",18
"1","Alaska",33153,0.85,"Arctic",18
"1","Alaska",33154,0.9,"Arctic",18
"1","Alaska",33155,0.86,"Arctic",18
"1","Alaska",33156,0.54,"Arctic",18
"1","Alaska",33157,0.47,"Arctic",18
"1","Alaska",33158,0.07,"Arctic",18
"1","Alaska",33159,0.15,"Arctic",18
"1","Alaska",33160,0.05,"Arctic",18
"2","Nunavut",5212,0.02,"Arctic",18
"2","Nunavut",5213,0.1,"Arctic",18
"2","Nunavut",5214,0.1,"Arctic",18
"2","Nunavut",5215,0.18,"Arctic",18
"2","Nunavut",5216,0.2,"Arctic",18
"2","Nunavut",5217,0.22,"Arctic",18
"2","Nunavut",5218,0.3,"Arctic",18
"2","Nunavut",5219,0.3,"Arctic",18
"2","Nunavut",5220,0.36,"Arctic",18
"2","Nunavut",5221,0.4,"Arctic",18
"2","Nunavut",5222,0.4,"Arctic",18
"2","Nunavut",5223,0.46,"Arctic",18
"2","Nunavut",5224,0.5,"Arctic",18
"2","Nunavut",5225,0.5,"Arctic",18
"2","Nunavut",5226,0.55,"Arctic",18
"2","Nunavut",5227,0.6,"Arctic",18
"2","Nunavut",5228,0.6,"Arctic",18
"2","Nunavut",5229,0.61,"Arctic",18
"2","Nunavut",5230,0.7,"Arctic",18
"2","Nunavut",5231,0.7,"Arctic",18
"2","Nunavut",5232,0.7,"Arctic",18
"2","Nunavut",5233,0.7,"Arctic",18
"2","Nunavut",5234,0.75,"Arctic",18
"2","Nunavut",5235,0.8,"Arctic",18
"2","Nunavut",5236,0.8,"Arctic",18
"2","Nunavut",5237,0.8,"Arctic",18
"2","Nunavut",5238,0.8,"Arctic",18
"2","Nunavut",5239,0.8,"Arctic",18
"2","Nunavut",5240,0.8,"Arctic",18
"2","Nunavut",5241,0.87,"Arctic",18
"2","Nunavut",5242,0.9,"Arctic",18
"2","Nunavut",5243,0.9,"Arctic",18
"2","Nunavut",5244,0.9,"Arctic",18
"2","Nunavut",5245,0.9,"Arctic",18
"2","Nunavut",5246,0.9,"Arctic",18
"2","Nunavut",5247,0.9,"Arctic",18
"2","Nunavut",5248,0.9,"Arctic",18
"2","Nunavut",5249,0.9,"Arctic",18
"2","Nunavut",5250,0.9,"Arctic",18
"2","Nunavut",5251,0.9,"Arctic",18
"2","Nunavut",5252,0.9,"Arctic",18
"2","Nunavut",5253,0.9,"Arctic",18
"2","Nunavut",5254,0.9,"Arctic",18
"2","Nunavut",5255,0.9,"Arctic",18
"2","Nunavut",5256,0.9,"Arctic",18
"2","Nunavut",5257,0.9,"Arctic",18
"2","Nunavut",5258,0.9,"Arctic",18
"2","Nunavut",5259,0.9,"Arctic",18
"2","Nunavut",5260,0.9,"Arctic",18
"2","Nunavut",5261,0.9,"Arctic",18
