"","CellID","rgn_id","area","rgn_name","proportionArea","ocean","fao_id"
"1",4566,8,1,"west",0.07,"Arctic",18
"2",4567,8,1,"west",0.1,"Arctic",18
"3",4568,8,1,"west",0.17,"Arctic",18
"4",4569,8,1,"west",0.2,"Arctic",18
"5",4570,8,1,"west",0.23,"Arctic",18
"6",4571,8,1,"west",0.3,"Arctic",18
"7",4572,8,1,"west",0.3,"Arctic",18
"8",4573,8,1,"west",0.38,"Arctic",18
"9",4574,8,1,"west",0.4,"Arctic",18
"10",4575,8,1,"west",0.4,"Arctic",18
"11",4576,8,1,"west",0.47,"Arctic",18
"12",4577,8,1,"west",0.5,"Arctic",18
"13",4578,8,1,"west",0.5,"Arctic",18
"14",4579,8,1,"west",0.54,"Arctic",18
"15",4580,8,1,"west",0.6,"Arctic",18
"16",4581,8,1,"west",0.6,"Arctic",18
"17",4582,8,1,"west",0.6,"Arctic",18
"18",4583,8,1,"west",0.68,"Arctic",18
"19",4584,8,1,"west",0.7,"Arctic",18
"20",4585,8,1,"west",0.7,"Arctic",18
"21",4586,8,1,"west",0.7,"Arctic",18
"22",4587,8,1,"west",0.72,"Arctic",18
"23",4588,8,1,"west",0.8,"Arctic",18
"24",4589,8,1,"west",0.8,"Arctic",18
"25",4590,8,1,"west",0.8,"Arctic",18
"26",4591,8,1,"west",0.8,"Arctic",18
"27",4592,8,1,"west",0.81,"Arctic",18
"28",4593,8,1,"west",0.9,"Arctic",18
"29",4594,8,1,"west",0.9,"Arctic",18
"30",4595,8,1,"west",0.9,"Arctic",18
"31",4596,8,1,"west",0.9,"Arctic",18
"32",4597,8,1,"west",0.9,"Arctic",18
"33",4598,8,1,"west",0.9,"Arctic",18
"34",4599,8,1,"west",0.9,"Arctic",18
"35",4600,8,1,"west",0.9,"Arctic",18
"36",4601,9,1,"east",0.93,"Atlantic",27
"37",4602,9,1,"east",1,"Atlantic",27
"38",4603,9,1,"east",1,"Atlantic",27
"39",4604,9,1,"east",1,"Atlantic",27
"40",4605,9,1,"east",1,"Atlantic",27
"41",4606,9,1,"east",1,"Atlantic",27
"42",4607,9,1,"east",1,"Atlantic",27
"43",4608,9,1,"east",1,"Atlantic",27
"44",4609,9,1,"east",1,"Atlantic",27
"45",4610,9,1,"east",1,"Atlantic",27
"46",4611,9,1,"east",1,"Atlantic",27
"47",4612,9,1,"east",1,"Atlantic",27
"48",4613,9,1,"east",1,"Atlantic",27
"49",4614,9,1,"east",1,"Atlantic",27
"50",4615,9,1,"east",1,"Atlantic",27
"51",4616,9,1,"east",1,"Atlantic",27
"52",4617,9,1,"east",1,"Atlantic",27
"53",4618,9,1,"east",1,"Atlantic",27
"54",4619,9,1,"east",1,"Atlantic",27
"55",4620,9,1,"east",1,"Atlantic",27
"56",4621,9,1,"east",1,"Atlantic",27
"57",4622,9,1,"east",1,"Atlantic",27
"58",4623,9,1,"east",1,"Atlantic",27
"59",4624,9,1,"east",1,"Atlantic",27
"60",4625,9,1,"east",1,"Atlantic",27
"61",4626,9,1,"east",1,"Atlantic",27
"62",4627,9,1,"east",1,"Atlantic",27
"63",4628,9,1,"east",1,"Atlantic",27
"64",4629,9,1,"east",1,"Atlantic",27
"65",4630,9,1,"east",0.98,"Atlantic",27
"66",4631,9,1,"east",0.9,"Atlantic",27
"67",4632,9,1,"east",0.9,"Atlantic",27
"68",4633,9,1,"east",0.9,"Atlantic",27
"69",4634,9,1,"east",0.9,"Atlantic",27
"70",4635,9,1,"east",0.9,"Atlantic",27
"71",4636,9,1,"east",0.9,"Atlantic",27
"72",4637,9,1,"east",0.9,"Atlantic",27
"73",4638,9,1,"east",0.9,"Atlantic",27
"74",4639,9,1,"east",0.83,"Atlantic",27
"75",4640,9,1,"east",0.8,"Atlantic",27
"76",4641,9,1,"east",0.8,"Atlantic",27
"77",4642,9,1,"east",0.8,"Atlantic",27
"78",4643,9,1,"east",0.8,"Atlantic",27
"79",4644,9,1,"east",0.8,"Atlantic",27
"80",4645,9,1,"east",0.7,"Atlantic",27
"81",4646,9,1,"east",0.7,"Atlantic",27
"82",4647,9,1,"east",0.7,"Atlantic",27
"83",4648,9,1,"east",0.64,"Atlantic",27
"84",4649,9,1,"east",0.6,"Atlantic",27
"85",4650,9,1,"east",0.6,"Atlantic",27
"86",4651,9,1,"east",0.55,"Atlantic",27
"87",4652,9,1,"east",0.5,"Atlantic",27
"88",4653,9,1,"east",0.5,"Atlantic",27
"89",4654,9,1,"east",0.44,"Atlantic",27
"90",4655,9,1,"east",0.4,"Atlantic",27
"91",4656,9,1,"east",0.38,"Atlantic",27
"92",4657,9,1,"east",0.3,"Atlantic",27
"93",4658,9,1,"east",0.3,"Atlantic",27
"94",4659,9,1,"east",0.22,"Atlantic",27
"95",4660,9,1,"east",0.2,"Atlantic",27
"96",4661,9,1,"east",0.16,"Atlantic",27
"97",4662,9,1,"east",0.1,"Atlantic",27
"98",4663,9,1,"east",0.02,"Atlantic",27
"99",5212,2,1,"Nunavut",0.02,"Arctic",18
"100",5213,2,1,"Nunavut",0.1,"Arctic",18
"101",5214,2,1,"Nunavut",0.1,"Arctic",18
"102",5215,2,1,"Nunavut",0.18,"Arctic",18
"103",5216,2,1,"Nunavut",0.2,"Arctic",18
"104",5217,2,1,"Nunavut",0.22,"Arctic",18
"105",5218,2,1,"Nunavut",0.3,"Arctic",18
"106",5219,2,1,"Nunavut",0.3,"Arctic",18
"107",5220,2,1,"Nunavut",0.36,"Arctic",18
"108",5221,2,1,"Nunavut",0.4,"Arctic",18
"109",5222,2,1,"Nunavut",0.4,"Arctic",18
"110",5223,2,1,"Nunavut",0.46,"Arctic",18
"111",5224,2,1,"Nunavut",0.5,"Arctic",18
"112",5225,2,1,"Nunavut",0.5,"Arctic",18
"113",5226,2,1,"Nunavut",0.55,"Arctic",18
"114",5227,2,1,"Nunavut",0.6,"Arctic",18
"115",5228,2,1,"Nunavut",0.6,"Arctic",18
"116",5229,2,1,"Nunavut",0.61,"Arctic",18
"117",5230,2,1,"Nunavut",0.7,"Arctic",18
"118",5231,2,1,"Nunavut",0.7,"Arctic",18
"119",5232,2,1,"Nunavut",0.7,"Arctic",18
"120",5233,2,1,"Nunavut",0.7,"Arctic",18
"121",5234,2,1,"Nunavut",0.75,"Arctic",18
"122",5235,2,1,"Nunavut",0.8,"Arctic",18
"123",5236,2,1,"Nunavut",0.8,"Arctic",18
"124",5237,2,1,"Nunavut",0.8,"Arctic",18
"125",5238,2,1,"Nunavut",0.8,"Arctic",18
"126",5239,2,1,"Nunavut",0.8,"Arctic",18
"127",5240,2,1,"Nunavut",0.8,"Arctic",18
"128",5241,2,1,"Nunavut",0.87,"Arctic",18
"129",5242,2,1,"Nunavut",0.9,"Arctic",18
"130",5243,2,1,"Nunavut",0.9,"Arctic",18
"131",5244,2,1,"Nunavut",0.9,"Arctic",18
"132",5245,2,1,"Nunavut",0.9,"Arctic",18
"133",5246,2,1,"Nunavut",0.9,"Arctic",18
"134",5247,2,1,"Nunavut",0.9,"Arctic",18
"135",5248,2,1,"Nunavut",0.9,"Arctic",18
"136",5249,2,1,"Nunavut",0.9,"Arctic",18
"137",5250,2,1,"Nunavut",0.9,"Arctic",18
"138",5251,2,1,"Nunavut",0.9,"Arctic",18
"139",5252,2,1,"Nunavut",0.9,"Arctic",18
"140",5253,2,1,"Nunavut",0.9,"Arctic",18
"141",5254,2,1,"Nunavut",0.9,"Arctic",18
"142",5255,2,1,"Nunavut",0.9,"Arctic",18
"143",5256,2,1,"Nunavut",0.9,"Arctic",18
"144",5257,2,1,"Nunavut",0.9,"Arctic",18
"145",5258,2,1,"Nunavut",0.9,"Arctic",18
"146",5259,2,1,"Nunavut",0.9,"Arctic",18
"147",5260,2,1,"Nunavut",0.9,"Arctic",18
"148",5261,2,1,"Nunavut",0.9,"Arctic",18
"149",5262,2,1,"Nunavut",0.9,"Arctic",18
"150",5263,2,1,"Nunavut",0.9,"Arctic",18
"151",5264,2,1,"Nunavut",0.9,"Arctic",18
"152",5265,2,1,"Nunavut",0.86,"Arctic",18
"153",5266,2,1,"Nunavut",0.8,"Arctic",18
"154",5267,2,1,"Nunavut",0.8,"Arctic",18
"155",5268,2,1,"Nunavut",0.8,"Arctic",18
"156",5269,2,1,"Nunavut",0.8,"Arctic",18
"157",5270,2,1,"Nunavut",0.8,"Arctic",18
"158",5271,2,1,"Nunavut",0.8,"Arctic",18
"159",5272,2,1,"Nunavut",0.8,"Arctic",18
"160",5273,2,1,"Nunavut",0.8,"Arctic",18
"161",5274,2,1,"Nunavut",0.8,"Arctic",18
"162",5275,2,1,"Nunavut",0.8,"Arctic",18
"163",5276,2,1,"Nunavut",0.77,"Arctic",18
"164",5277,2,1,"Nunavut",0.7,"Arctic",18
"165",5278,2,1,"Nunavut",0.7,"Arctic",18
"166",5279,2,1,"Nunavut",0.7,"Arctic",18
"167",5280,2,0.67,"Nunavut",0.67,"Arctic",18
"168",5280,8,0.03,"west",0.03,"Arctic",18
"169",5281,2,0.38,"Nunavut",0.38,"Arctic",18
"170",5281,8,0.32,"west",0.32,"Arctic",18
"171",5282,2,0.07,"Nunavut",0.07,"Arctic",18
"172",5282,8,0.73,"west",0.73,"Arctic",18
"173",5283,8,1,"west",0.86,"Arctic",18
"174",5284,8,1,"west",0.92,"Arctic",18
"175",5285,8,1,"west",1,"Arctic",18
"176",5286,8,1,"west",1,"Arctic",18
"177",5287,8,1,"west",1,"Arctic",18
"178",5288,8,1,"west",1,"Arctic",18
"179",5289,8,1,"west",1,"Arctic",18
"180",5290,8,1,"west",1,"Arctic",18
"181",5291,8,1,"west",1,"Arctic",18
"182",5292,8,1,"west",1,"Arctic",18
"183",5293,8,1,"west",1,"Arctic",18
"184",5294,8,1,"west",1,"Arctic",18
"185",5295,8,1,"west",1,"Arctic",18
"186",5296,8,1,"west",1,"Arctic",18
"187",5297,8,1,"west",1,"Arctic",18
"188",5298,8,1,"west",1,"Arctic",18
"189",5299,8,1,"west",1,"Arctic",18
"190",5300,8,1,"west",1,"Arctic",18
"191",5301,8,1,"west",1,"Arctic",18
"192",5302,8,1,"west",1,"Arctic",18
"193",5303,8,1,"west",1,"Arctic",18
"194",5304,8,1,"west",1,"Arctic",18
"195",5305,8,1,"west",1,"Arctic",18
"196",5306,8,1,"west",1,"Arctic",18
"197",5307,8,1,"west",1,"Arctic",18
"198",5308,8,1,"west",1,"Arctic",18
"199",5309,8,1,"west",1,"Arctic",18
"200",5310,8,1,"west",1,"Arctic",18
"201",5311,8,1,"west",1,"Arctic",18
"202",5312,8,1,"west",1,"Arctic",18
"203",5313,8,1,"west",1,"Arctic",18
"204",5314,8,1,"west",1,"Arctic",18
"205",5315,8,1,"west",1,"Arctic",18
"206",5316,8,1,"west",1,"Arctic",18
"207",5317,8,1,"west",1,"Arctic",18
"208",5318,8,1,"west",1,"Arctic",18
"209",5319,8,1,"west",1,"Arctic",18
"210",5320,8,1,"west",1,"Arctic",18
"211",5321,9,1,"east",1,"Atlantic",27
"212",5322,9,1,"east",1,"Atlantic",27
"213",5323,9,1,"east",1,"Atlantic",27
"214",5324,9,1,"east",1,"Atlantic",27
"215",5325,9,1,"east",1,"Atlantic",27
"216",5326,9,1,"east",1,"Atlantic",27
"217",5327,9,1,"east",1,"Atlantic",27
"218",5328,9,1,"east",1,"Atlantic",27
"219",5329,9,1,"east",1,"Atlantic",27
"220",5330,9,1,"east",1,"Atlantic",27
"221",5331,9,1,"east",1,"Atlantic",27
"222",5332,9,1,"east",1,"Atlantic",27
"223",5333,9,1,"east",1,"Atlantic",27
"224",5334,9,1,"east",1,"Atlantic",27
"225",5335,9,1,"east",1,"Atlantic",27
"226",5336,9,1,"east",1,"Atlantic",27
"227",5337,9,1,"east",1,"Atlantic",27
"228",5338,9,1,"east",1,"Atlantic",27
"229",5339,9,1,"east",1,"Atlantic",27
"230",5340,9,1,"east",1,"Atlantic",27
"231",5341,9,1,"east",1,"Atlantic",27
"232",5342,9,1,"east",1,"Atlantic",27
"233",5343,9,1,"east",1,"Atlantic",27
"234",5344,9,1,"east",1,"Atlantic",27
"235",5345,9,1,"east",1,"Atlantic",27
"236",5346,9,1,"east",1,"Atlantic",27
"237",5347,9,1,"east",1,"Atlantic",27
"238",5348,9,1,"east",1,"Atlantic",27
"239",5349,9,1,"east",1,"Atlantic",27
"240",5350,9,1,"east",1,"Atlantic",27
"241",5351,9,1,"east",1,"Atlantic",27
"242",5352,9,1,"east",1,"Atlantic",27
"243",5353,9,1,"east",1,"Atlantic",27
"244",5354,9,1,"east",1,"Atlantic",27
"245",5355,9,1,"east",1,"Atlantic",27
"246",5356,9,1,"east",1,"Atlantic",27
"247",5357,9,1,"east",1,"Atlantic",27
"248",5358,9,1,"east",1,"Atlantic",27
"249",5359,9,1,"east",1,"Atlantic",27
"250",5360,9,1,"east",1,"Atlantic",27
"251",5361,9,1,"east",1,"Atlantic",27
"252",5362,9,1,"east",1,"Atlantic",27
"253",5363,9,1,"east",1,"Atlantic",27
"254",5364,9,1,"east",1,"Atlantic",27
"255",5365,9,1,"east",1,"Atlantic",27
"256",5366,9,1,"east",1,"Atlantic",27
"257",5367,9,1,"east",1,"Atlantic",27
"258",5368,9,1,"east",1,"Atlantic",27
"259",5369,9,1,"east",1,"Atlantic",27
"260",5370,9,1,"east",1,"Atlantic",27
"261",5371,9,1,"east",1,"Atlantic",27
"262",5372,9,1,"east",1,"Atlantic",27
"263",5373,9,1,"east",1,"Atlantic",27
"264",5374,9,1,"east",1,"Atlantic",27
"265",5375,9,1,"east",1,"Atlantic",27
"266",5376,9,1,"east",1,"Atlantic",27
"267",5377,9,1,"east",1,"Atlantic",27
"268",5378,9,1,"east",1,"Atlantic",27
"269",5379,9,1,"east",1,"Atlantic",27
"270",5380,9,1,"east",1,"Atlantic",27
"271",5381,9,1,"east",1,"Atlantic",27
"272",5382,9,1,"east",1,"Atlantic",27
"273",5383,9,1,"east",1,"Atlantic",27
"274",5384,9,1,"east",0.97,"Atlantic",27
"275",5385,9,1,"east",0.9,"Atlantic",27
"276",5386,9,1,"east",0.82,"Atlantic",27
"277",5387,9,1,"east",0.76,"Atlantic",27
"278",5388,9,1,"east",0.69,"Atlantic",27
"279",5389,9,1,"east",0.6,"Atlantic",27
"280",5390,9,1,"east",0.52,"Atlantic",27
"281",5391,9,1,"east",0.45,"Atlantic",27
"282",5392,9,1,"east",0.37,"Atlantic",27
"283",5393,9,1,"east",0.29,"Atlantic",27
"284",5394,9,1,"east",0.2,"Atlantic",27
"285",5395,9,1,"east",0.11,"Atlantic",27
"286",5396,9,1,"east",0.03,"Atlantic",27
"287",5918,2,1,"Nunavut",0.07,"Arctic",18
"288",5919,2,1,"Nunavut",0.16,"Arctic",18
"289",5920,2,1,"Nunavut",0.25,"Arctic",18
"290",5921,2,1,"Nunavut",0.33,"Arctic",18
"291",5922,2,1,"Nunavut",0.41,"Arctic",18
"292",5923,2,1,"Nunavut",0.5,"Arctic",18
"293",5924,2,1,"Nunavut",0.58,"Arctic",18
"294",5925,2,1,"Nunavut",0.6,"Arctic",18
"295",5926,2,1,"Nunavut",0.68,"Arctic",18
"296",5927,2,1,"Nunavut",0.76,"Arctic",18
"297",5928,2,1,"Nunavut",0.8,"Arctic",18
"298",5929,2,1,"Nunavut",0.88,"Arctic",18
"299",5930,2,1,"Nunavut",0.9,"Arctic",18
"300",5931,2,1,"Nunavut",1,"Arctic",18
"301",5932,2,1,"Nunavut",1,"Arctic",18
"302",5933,2,1,"Nunavut",1,"Arctic",18
"303",5934,2,1,"Nunavut",1,"Arctic",18
"304",5935,2,1,"Nunavut",1,"Arctic",18
"305",5936,2,1,"Nunavut",1,"Arctic",18
"306",5937,2,1,"Nunavut",1,"Arctic",18
"307",5938,2,1,"Nunavut",1,"Arctic",18
"308",5939,2,1,"Nunavut",1,"Arctic",18
"309",5940,2,1,"Nunavut",1,"Arctic",18
"310",5941,2,1,"Nunavut",1,"Arctic",18
"311",5942,2,1,"Nunavut",1,"Arctic",18
"312",5943,2,1,"Nunavut",1,"Arctic",18
"313",5944,2,1,"Nunavut",1,"Arctic",18
"314",5945,2,1,"Nunavut",1,"Arctic",18
"315",5946,2,1,"Nunavut",1,"Arctic",18
"316",5947,2,1,"Nunavut",1,"Arctic",18
"317",5948,2,1,"Nunavut",1,"Arctic",18
"318",5949,2,1,"Nunavut",1,"Arctic",18
"319",5950,2,1,"Nunavut",1,"Arctic",18
"320",5951,2,1,"Nunavut",1,"Arctic",18
"321",5952,2,1,"Nunavut",1,"Arctic",18
"322",5953,2,1,"Nunavut",1,"Arctic",18
"323",5954,2,1,"Nunavut",1,"Arctic",18
"324",5955,2,1,"Nunavut",1,"Arctic",18
"325",5956,2,1,"Nunavut",1,"Arctic",18
"326",5957,2,1,"Nunavut",1,"Arctic",18
"327",5958,2,1,"Nunavut",1,"Arctic",18
"328",5959,2,1,"Nunavut",1,"Arctic",18
"329",5960,2,1,"Nunavut",1,"Arctic",18
"330",5961,2,1,"Nunavut",1,"Arctic",18
"331",5962,2,1,"Nunavut",1,"Arctic",18
"332",5963,2,1,"Nunavut",1,"Arctic",18
"333",5964,2,1,"Nunavut",1,"Arctic",18
"334",5965,2,1,"Nunavut",1,"Arctic",18
"335",5966,2,1,"Nunavut",1,"Arctic",18
"336",5967,2,1,"Nunavut",1,"Arctic",18
"337",5968,2,1,"Nunavut",1,"Arctic",18
"338",5969,2,1,"Nunavut",1,"Arctic",18
"339",5970,2,1,"Nunavut",1,"Arctic",18
"340",5971,2,1,"Nunavut",1,"Arctic",18
"341",5972,2,1,"Nunavut",1,"Arctic",18
"342",5973,2,1,"Nunavut",1,"Arctic",18
"343",5974,2,1,"Nunavut",1,"Arctic",18
"344",5975,2,1,"Nunavut",1,"Arctic",18
"345",5976,2,1,"Nunavut",1,"Arctic",18
"346",5977,2,1,"Nunavut",1,"Arctic",18
"347",5978,2,1,"Nunavut",1,"Arctic",18
"348",5979,2,1,"Nunavut",1,"Arctic",18
"349",5980,2,1,"Nunavut",1,"Arctic",18
"350",5981,2,1,"Nunavut",1,"Arctic",18
"351",5982,2,1,"Nunavut",1,"Arctic",18
"352",5983,2,1,"Nunavut",1,"Arctic",18
"353",5984,2,1,"Nunavut",1,"Arctic",18
"354",5985,2,1,"Nunavut",1,"Arctic",18
"355",5986,2,1,"Nunavut",1,"Arctic",18
"356",5987,2,1,"Nunavut",1,"Arctic",18
"357",5988,2,1,"Nunavut",1,"Arctic",18
"358",5989,2,1,"Nunavut",1,"Arctic",18
"359",5990,2,1,"Nunavut",1,"Arctic",18
"360",5991,2,1,"Nunavut",1,"Arctic",18
"361",5992,2,1,"Nunavut",1,"Arctic",18
"362",5993,2,1,"Nunavut",1,"Arctic",18
"363",5994,2,1,"Nunavut",1,"Arctic",18
"364",5995,2,1,"Nunavut",1,"Arctic",18
"365",5996,2,1,"Nunavut",1,"Arctic",18
"366",5997,2,1,"Nunavut",1,"Arctic",18
"367",5998,2,1,"Nunavut",1,"Arctic",18
"368",5999,2,1,"Nunavut",1,"Arctic",18
"369",6000,2,1,"Nunavut",1,"Arctic",18
"370",6001,2,1,"Nunavut",1,"Arctic",18
"371",6002,2,0.99,"Nunavut",0.99,"Arctic",18
"372",6002,8,0.02,"west",0.02,"Arctic",18
"373",6003,2,0.45,"Nunavut",0.45,"Arctic",18
"374",6003,8,0.56,"west",0.56,"Arctic",18
"375",6004,8,1,"west",1,"Arctic",18
"376",6005,8,1,"west",1,"Arctic",18
"377",6006,8,1,"west",1,"Arctic",18
"378",6007,8,1,"west",1,"Arctic",18
"379",6008,8,1,"west",1,"Arctic",18
"380",6009,8,1,"west",1,"Arctic",18
"381",6010,8,1,"west",1,"Arctic",18
"382",6011,8,1,"west",1,"Arctic",18
"383",6012,8,1,"west",1,"Arctic",18
"384",6013,8,1,"west",1,"Arctic",18
"385",6014,8,1,"west",1,"Arctic",18
"386",6015,8,1,"west",1,"Arctic",18
"387",6016,8,1,"west",1,"Arctic",18
"388",6017,8,1,"west",1,"Arctic",18
"389",6018,8,1,"west",1,"Arctic",18
"390",6019,8,1,"west",1,"Arctic",18
"391",6020,8,1,"west",1,"Arctic",18
"392",6021,8,1,"west",1,"Arctic",18
"393",6022,8,1,"west",1,"Arctic",18
"394",6023,8,1,"west",1,"Arctic",18
"395",6024,8,1,"west",1,"Arctic",18
"396",6025,8,1,"west",1,"Arctic",18
"397",6026,8,1,"west",1,"Arctic",18
"398",6027,8,1,"west",1,"Arctic",18
"399",6028,8,1,"west",1,"Arctic",18
"400",6029,8,1,"west",1,"Arctic",18
"401",6030,8,1,"west",1,"Arctic",18
"402",6031,8,1,"west",1,"Arctic",18
"403",6032,8,1,"west",1,"Arctic",18
"404",6033,8,1,"west",1,"Arctic",18
"405",6034,8,1,"west",1,"Arctic",18
"406",6035,8,1,"west",1,"Arctic",18
"407",6036,8,1,"west",1,"Arctic",18
"408",6037,8,1,"west",1,"Arctic",18
"409",6038,8,1,"west",1,"Arctic",18
"410",6039,8,1,"west",1,"Arctic",18
"411",6040,8,1,"west",1,"Arctic",18
"412",6041,9,1,"east",1,"Atlantic",27
"413",6042,9,1,"east",1,"Atlantic",27
"414",6043,9,1,"east",1,"Atlantic",27
"415",6044,9,1,"east",1,"Atlantic",27
"416",6045,9,1,"east",1,"Atlantic",27
"417",6046,9,1,"east",1,"Atlantic",27
"418",6047,9,1,"east",1,"Atlantic",27
"419",6048,9,1,"east",1,"Atlantic",27
"420",6049,9,1,"east",1,"Atlantic",27
"421",6050,9,1,"east",1,"Atlantic",27
"422",6051,9,1,"east",1,"Atlantic",27
"423",6052,9,1,"east",1,"Atlantic",27
"424",6053,9,1,"east",1,"Atlantic",27
"425",6054,9,1,"east",1,"Atlantic",27
"426",6055,9,1,"east",1,"Atlantic",27
"427",6056,9,1,"east",1,"Atlantic",27
"428",6057,9,1,"east",1,"Atlantic",27
"429",6058,9,1,"east",1,"Atlantic",27
"430",6059,9,1,"east",1,"Atlantic",27
"431",6060,9,1,"east",1,"Atlantic",27
"432",6061,9,1,"east",1,"Atlantic",27
"433",6062,9,1,"east",1,"Atlantic",27
"434",6063,9,1,"east",1,"Atlantic",27
"435",6064,9,1,"east",1,"Atlantic",27
"436",6065,9,1,"east",1,"Atlantic",27
"437",6066,9,1,"east",1,"Atlantic",27
"438",6067,9,1,"east",1,"Atlantic",27
"439",6068,9,1,"east",1,"Atlantic",27
"440",6069,9,1,"east",1,"Atlantic",27
"441",6070,9,1,"east",1,"Atlantic",27
"442",6071,9,1,"east",1,"Atlantic",27
"443",6072,9,1,"east",1,"Atlantic",27
"444",6073,9,1,"east",1,"Atlantic",27
"445",6074,9,1,"east",1,"Atlantic",27
"446",6075,9,1,"east",1,"Atlantic",27
"447",6076,9,1,"east",1,"Atlantic",27
"448",6077,9,1,"east",1,"Atlantic",27
"449",6078,9,1,"east",1,"Atlantic",27
"450",6079,9,1,"east",1,"Atlantic",27
"451",6080,9,1,"east",1,"Atlantic",27
"452",6081,9,1,"east",1,"Atlantic",27
"453",6082,9,1,"east",1,"Atlantic",27
"454",6083,9,1,"east",1,"Atlantic",27
"455",6084,9,1,"east",1,"Atlantic",27
"456",6085,9,1,"east",1,"Atlantic",27
"457",6086,9,1,"east",1,"Atlantic",27
"458",6087,9,1,"east",1,"Atlantic",27
"459",6088,9,1,"east",1,"Atlantic",27
"460",6089,9,1,"east",1,"Atlantic",27
"461",6090,9,1,"east",1,"Atlantic",27
"462",6091,9,1,"east",1,"Atlantic",27
"463",6092,9,1,"east",1,"Atlantic",27
"464",6093,9,1,"east",1,"Atlantic",27
"465",6094,9,1,"east",1,"Atlantic",27
"466",6095,9,1,"east",1,"Atlantic",27
"467",6096,9,1,"east",1,"Atlantic",27
"468",6097,9,1,"east",1,"Atlantic",27
"469",6098,9,1,"east",1,"Atlantic",27
"470",6099,9,1,"east",1,"Atlantic",27
"471",6100,9,1,"east",1,"Atlantic",27
"472",6101,9,1,"east",1,"Atlantic",27
"473",6102,9,1,"east",1,"Atlantic",27
"474",6103,9,1,"east",1,"Atlantic",27
"475",6104,9,1,"east",1,"Atlantic",27
"476",6105,9,1,"east",1,"Atlantic",27
"477",6106,9,1,"east",1,"Atlantic",27
"478",6107,9,1,"east",1,"Atlantic",27
"479",6108,9,1,"east",1,"Atlantic",27
"480",6109,9,1,"east",1,"Atlantic",27
"481",6110,9,1,"east",1,"Atlantic",27
"482",6111,9,1,"east",1,"Atlantic",27
"483",6112,9,1,"east",1,"Atlantic",27
"484",6113,9,1,"east",1,"Atlantic",27
"485",6114,9,1,"east",1,"Atlantic",27
"486",6115,9,1,"east",1,"Atlantic",27
"487",6116,9,1,"east",1,"Atlantic",27
"488",6117,9,1,"east",0.95,"Atlantic",27
"489",6118,9,1,"east",0.86,"Atlantic",27
"490",6119,9,1,"east",0.77,"Atlantic",27
"491",6120,9,1,"east",0.68,"Atlantic",27
"492",6121,9,1,"east",0.56,"Atlantic",27
"493",6122,9,1,"east",0.41,"Atlantic",27
"494",6123,9,1,"east",0.25,"Atlantic",27
"495",6124,9,1,"east",0.07,"Atlantic",27
"496",6629,2,1,"Nunavut",0.06,"Arctic",18
"497",6630,2,1,"Nunavut",0.17,"Arctic",18
"498",6631,2,1,"Nunavut",0.3,"Arctic",18
"499",6632,2,1,"Nunavut",0.43,"Arctic",18
"500",6633,2,1,"Nunavut",0.54,"Arctic",18
"501",6634,2,1,"Nunavut",0.66,"Arctic",18
"502",6635,2,1,"Nunavut",0.78,"Arctic",18
"503",6636,2,1,"Nunavut",0.89,"Arctic",18
"504",6637,2,1,"Nunavut",0.98,"Arctic",18
"505",6638,2,1,"Nunavut",1,"Arctic",18
"506",6639,2,1,"Nunavut",1,"Arctic",18
"507",6640,2,1,"Nunavut",1,"Arctic",18
"508",6641,2,1,"Nunavut",1,"Arctic",18
"509",6642,2,1,"Nunavut",1,"Arctic",18
"510",6643,2,1,"Nunavut",1,"Arctic",18
"511",6644,2,1,"Nunavut",1,"Arctic",18
"512",6645,2,1,"Nunavut",1,"Arctic",18
"513",6646,2,1,"Nunavut",1,"Arctic",18
"514",6647,2,1,"Nunavut",1,"Arctic",18
"515",6648,2,1,"Nunavut",1,"Arctic",18
"516",6649,2,1,"Nunavut",1,"Arctic",18
"517",6650,2,1,"Nunavut",1,"Arctic",18
"518",6651,2,1,"Nunavut",1,"Arctic",18
"519",6652,2,1,"Nunavut",1,"Arctic",18
"520",6653,2,1,"Nunavut",1,"Arctic",18
"521",6654,2,1,"Nunavut",1,"Arctic",18
"522",6655,2,1,"Nunavut",1,"Arctic",18
"523",6656,2,1,"Nunavut",1,"Arctic",18
"524",6657,2,1,"Nunavut",1,"Arctic",18
"525",6658,2,1,"Nunavut",1,"Arctic",18
"526",6659,2,1,"Nunavut",1,"Arctic",18
"527",6660,2,1,"Nunavut",1,"Arctic",18
"528",6661,2,1,"Nunavut",1,"Arctic",18
"529",6662,2,1,"Nunavut",1,"Arctic",18
"530",6663,2,1,"Nunavut",1,"Arctic",18
"531",6664,2,1,"Nunavut",1,"Arctic",18
"532",6665,2,1,"Nunavut",1,"Arctic",18
"533",6666,2,1,"Nunavut",1,"Arctic",18
"534",6667,2,1,"Nunavut",1,"Arctic",18
"535",6668,2,1,"Nunavut",1,"Arctic",18
"536",6669,2,1,"Nunavut",1,"Arctic",18
"537",6670,2,1,"Nunavut",1,"Arctic",18
"538",6671,2,1,"Nunavut",1,"Arctic",18
"539",6672,2,1,"Nunavut",1,"Arctic",18
"540",6673,2,1,"Nunavut",1,"Arctic",18
"541",6674,2,1,"Nunavut",1,"Arctic",18
"542",6675,2,1,"Nunavut",1,"Arctic",18
"543",6676,2,1,"Nunavut",1,"Arctic",18
