"year","Scientific_Name","Common_Name","fao_rgn","stock_id","TaxonKey","Resilience","tons"
1977,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,9273.43797564242
1978,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,7671.04222792319
1979,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,8972.56585729048
1980,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,10540.9553618486
1981,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,14231.668628422
1982,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,10913.2971325279
1983,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,17969.1306095863
1984,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,14235.4713469728
1985,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,11550.5101567887
1986,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,12562.3899556934
1987,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,15371.6933272984
1988,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,9622.40314380519
1989,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,13219.4606154119
1990,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,18610.7193280359
1991,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,15281.9500056789
1992,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,17247.8860830689
1993,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,16262.0358073059
1994,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,11353.5321861786
1995,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,8555.62903390033
1996,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,7500.52879340678
1997,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,12184.9635112096
1998,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,15577.1366803121
1999,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,16861.8096410596
2000,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,16233.8076228855
2001,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,21562.263725935
2002,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,21038.6671749612
2003,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,18287.7789606805
2004,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,14154.1293470811
2005,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,14421.5531666667
2006,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,16391.466662406
2007,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,19675.5234303234
2008,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,12247.995
2009,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,13327.9924243265
2010,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,26038.0650990099
2011,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,34368.8120834204
2012,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,32844.829105011
2013,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,26893.3280304947
2014,"Aequipecten opercularis","Queen scallop",27,"Aequipecten_opercularis-27",690314,NA,17840.0248250614
1950,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",38278.7212381449
1951,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",34640.8468843057
1952,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",36992.214049075
1953,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",30473.5220032632
1954,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",29250.0425351029
1955,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",25506.2665128656
1956,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",27765.7800161091
1957,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",27729.2183059095
1958,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",33693.3807450806
1959,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",23191.4548616219
1960,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",22610.8118411555
1961,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",23868.2065151092
1962,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",23337.7660113658
1963,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",25585.7145721544
1964,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",22505.1704798169
1965,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",29634.1047366974
1966,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",25036.8552595462
1967,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",28336.9826665587
1968,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",44982.0081524108
1969,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",55943.8082287047
1970,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",35736.0405518356
1971,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",42112.6803031057
1972,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",29278.7105539513
1973,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",23138.3916834753
1974,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",32619.084102173
1975,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",18800.84316296
1976,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",14433.2223751714
1977,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",11406.069980564
1978,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",11479.6729084488
1979,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",12127.8690968031
1980,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",12725.5605260108
1981,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",8038.20912876917
1982,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",7159.78262299379
1983,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",5815.42600458612
1984,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",5277.98165263533
1985,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",10043.3943388429
1986,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",7599.12849983431
1987,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",12019.6465598903
1988,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",12072.4189170766
1989,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",13010.7798355123
1990,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",9541.2274701058
1991,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",9054.8527979637
1992,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",8415.95192173426
1993,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",7988.43727754617
1994,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",6780.62468689478
1995,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",7270.78491134752
1996,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",6316.1747502784
1997,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",6838.84673757954
1998,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",8018.01362563856
1999,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",7314.9438761357
2000,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",6383.40203310166
2001,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",4168.58475952722
2002,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",6617.97595012024
2003,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",8542.2458736241
2004,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",5281.19434294258
2005,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",3954.21001463163
2006,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",6681.67511155544
2007,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",5482.03211207408
2008,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",5253.60602528198
2009,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",4878.62990602657
2010,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",3983.27609594175
2011,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",3496.33766438639
2012,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",3406.60780814246
2013,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",2690.19101003494
2014,"Alosa pseudoharengus","Alewife",21,"Alosa_pseudoharengus-21",601583,"Medium",3098.85229647092
1950,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",4435.4212349778
1951,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",4147.05833525128
1952,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",5036.6052634655
1953,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",3942.43620403615
1954,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",3834.86573028697
1955,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",4436.31300861088
1956,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",4732.48919877034
1957,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",5296.99676687316
1958,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",3608.02712118486
1959,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",3631.40905807582
1960,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",2482.97307792464
1961,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",2558.28670196692
1962,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",2643.84010810169
1963,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",2416.0515037546
1964,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",2495.46103680571
1965,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",2744.8516607456
1966,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",2124.54978358778
1967,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",2088.47264383114
1968,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",2070.06474306843
1969,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1960.43241196249
1970,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",2807.42774341973
1971,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1535.82716337747
1972,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1958.71022079584
1973,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",2135.49904672343
1974,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1284.47641496483
1975,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",993.088532520245
1976,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",938.743175516129
1977,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1238.78676389384
1978,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1203.06989903099
1979,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1007.51583611636
1980,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1634.07529672173
1981,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1026.29156733235
1982,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1155.47890654753
1983,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1060.30717643602
1984,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1472.829766212
1985,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1485.83166794397
1986,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1290.36492456683
1987,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1381.19734624766
1988,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1442.48018312173
1989,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1669.98530206246
1990,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1401.35987950428
1991,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",1170.25001410472
1992,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",978.386281713404
1993,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",908.729142662272
1994,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",664.67838252425
1995,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",598.237183323892
1996,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",471.634956193278
1997,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",754.967648581103
1998,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",712.335635802177
1999,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",573.477346374959
2000,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",481.629425115363
2001,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",554.111494973181
2002,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",440.374823264765
2003,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",432.560938974394
2004,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",313.983271981298
2005,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",210.735839958791
2006,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",130.188428160485
2007,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",96.8032625794093
2008,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",35.614507568886
2009,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",46.5020379420045
2010,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",42.608290036544
2011,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",34.8758929576544
2012,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",62.3793533962715
2013,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",47.0737278895359
2014,"Alosa sapidissima","American shad",21,"Alosa_sapidissima-21",601584,"Low",91.3587228589386
1950,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",507.243303907341
1951,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",815.96806543657
1952,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",1254.84150094381
1953,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",1592.09219892997
1954,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",766.363944337872
1955,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",1473.22442475546
1956,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",1960.61722091131
1957,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",1235.65916154497
1958,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",709.950759246947
1959,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",464.414063881786
1960,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",551.542443256587
1961,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",800.459732046817
1962,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",1017.09187142669
1963,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",585.253395150252
1964,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",476.567541056393
1965,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",413.781242213573
1966,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",917.854040880191
1967,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",586.009522381119
1968,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",739.409058931783
1969,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",757.978478507621
1970,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",940.357010856214
1971,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",579.088638444753
1972,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",627.811659974684
1973,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",165.773937108882
1974,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",373.158601225347
1975,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",46.3784684335832
1976,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",84.2956943334298
1977,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",117.507202460503
1978,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",134.11295652404
1979,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",6.96808208660665
1980,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",141.804995191073
1981,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",3571.11029167739
1982,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",1297.46314880609
1983,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",182.414366365589
1984,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",1117.60788135333
1985,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",1202.10304194896
1986,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",575.034015360683
1987,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",62.2714068789247
1988,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",209.352249658562
1989,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",80.6789604624569
1990,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",4.8488189927353
1992,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",176.466765291166
1993,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",11.8148610934096
1994,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",74.3391059997333
1995,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",15.9264327539161
1996,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",22.4482360774783
1997,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",12.6182716477615
1998,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",10.9641910946841
1999,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",11.2950072052996
2000,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",393.387614966167
2001,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",5.05676054797931
2002,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",6.71084110105666
2003,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",0.33081611061547
2004,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",0.141778333120916
2006,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",0.0472594443736384
2009,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",286.393463618946
2010,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",5286.59265259713
2011,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",6506.11357035121
2012,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",6108.7298190562
2013,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",6728.2952684162
2014,"Anarhichas denticulatus","Northern wolffish",27,"Anarhichas_denticulatus-27",603810,"Low",8020.72382444812
1950,"Anarhichas lupus","Atlantic wolffish",21,"Anarhichas_lupus-21",602501,"Low",1236.80407669288
1951,"Anarhichas lupus","Atlantic wolffish",21,"Anarhichas_lupus-21",602501,"Low",1080.4613788279
1952,"Anarhichas lupus","Atlantic wolffish",21,"Anarhichas_lupus-21",602501,"Low",1212.95022632856
1953,"Anarhichas lupus","Atlantic wolffish",21,"Anarhichas_lupus-21",602501,"Low",1095.55936200002
1954,"Anarhichas lupus","Atlantic wolffish",21,"Anarhichas_lupus-21",602501,"Low",1161.78102918489
