"ID","pressure_score"
1,0.298357094766095
2,0.221874877414437
3,0.238426047867692
4,0.279983806933876
5,0.231594940495317
6,0.242477964969209
7,0.131419863037721
8,0.205672640211375
9,0.163455532224676
10,0.237262586335471
