rgn_id,sciname,iucn_sid,year,category
3,Balaena mysticetus,2467,2008.0,LC
3,Balaena mysticetus,2468,2008.0,CD
3,Balaenoptera acutorostrata,2474,2008.0,LC
3,Balaenoptera borealis,2475,2008.0,EN
3,Balaenoptera musculus,2477,2008.0,EN
3,Balaenoptera physalus,2478,2008.0,EN
3,Cystophora cristata,6204,2008.0,VU
3,Delphinapterus leucas,6335,2008.0,NT
3,Megaptera novaeangliae,13006,2008.0,LC
3,Monodon monoceros,13704,2008.0,NT
3,Odobenus rosmarus,15106,2008.0,LC
3,Orcinus orca,15421,2008.0,CD
3,Pagophila eburnea,22694473,2008.0,NT
3,Phoca vitulina,17013,2008.0,LC
3,Phocoena phocoena,17027,2008.0,LC
3,Pusa hispida,41672,2008.0,LC
3,Ursus maritimus,22823,2008.0,VU
3,Balaena mysticetus,2467,2007.0,CD
3,Balaena mysticetus,2468,2007.0,CD
3,Balaenoptera acutorostrata,2474,2007.0,NT
3,Balaenoptera borealis,2475,2007.0,EN
3,Balaenoptera musculus,2477,2007.0,EN
3,Balaenoptera physalus,2478,2007.0,EN
3,Cystophora cristata,6204,2007.0,LC
3,Delphinapterus leucas,6335,2007.0,VU
3,Megaptera novaeangliae,13006,2007.0,VU
3,Monodon monoceros,13704,2007.0,NT
3,Odobenus rosmarus,15106,2007.0,LC
3,Orcinus orca,15421,2007.0,CD
3,Pagophila eburnea,22694473,2007.0,NT
3,Phoca vitulina,17013,2007.0,LC
3,Phocoena phocoena,17027,2007.0,VU
3,Pusa hispida,41672,2007.0,LC
3,Ursus maritimus,22823,2007.0,VU
3,Balaena mysticetus,2467,2006.0,CD
3,Balaena mysticetus,2468,2006.0,CD
3,Balaenoptera acutorostrata,2474,2006.0,NT
3,Balaenoptera borealis,2475,2006.0,EN
3,Balaenoptera musculus,2477,2006.0,EN
3,Balaenoptera physalus,2478,2006.0,EN
3,Cystophora cristata,6204,2006.0,LC
3,Delphinapterus leucas,6335,2006.0,VU
3,Megaptera novaeangliae,13006,2006.0,VU
3,Monodon monoceros,13704,2006.0,NT
3,Odobenus rosmarus,15106,2006.0,LC
3,Orcinus orca,15421,2006.0,CD
3,Pagophila eburnea,22694473,2006.0,NT
3,Phoca vitulina,17013,2006.0,LC
3,Phocoena phocoena,17027,2006.0,VU
3,Pusa hispida,41672,2006.0,LC
3,Ursus maritimus,22823,2006.0,VU
3,Balaena mysticetus,2467,2005.0,CD
3,Balaena mysticetus,2468,2005.0,CD
3,Balaenoptera acutorostrata,2474,2005.0,NT
3,Balaenoptera borealis,2475,2005.0,EN
3,Balaenoptera musculus,2477,2005.0,EN
3,Balaenoptera physalus,2478,2005.0,EN
3,Cystophora cristata,6204,2005.0,LC
3,Delphinapterus leucas,6335,2005.0,VU
3,Megaptera novaeangliae,13006,2005.0,VU
3,Monodon monoceros,13704,2005.0,NT
3,Odobenus rosmarus,15106,2005.0,LC
3,Orcinus orca,15421,2005.0,CD
3,Pagophila eburnea,22694473,2005.0,NT
3,Phoca vitulina,17013,2005.0,LC
3,Phocoena phocoena,17027,2005.0,VU
3,Pusa hispida,41672,2005.0,LC
3,Ursus maritimus,22823,2005.0,CD
3,Balaena mysticetus,2467,2004.0,CD
3,Balaena mysticetus,2468,2004.0,CD
3,Balaenoptera acutorostrata,2474,2004.0,NT
3,Balaenoptera borealis,2475,2004.0,EN
3,Balaenoptera musculus,2477,2004.0,EN
3,Balaenoptera physalus,2478,2004.0,EN
3,Cystophora cristata,6204,2004.0,LC
3,Delphinapterus leucas,6335,2004.0,VU
3,Megaptera novaeangliae,13006,2004.0,VU
3,Monodon monoceros,13704,2004.0,NT
3,Odobenus rosmarus,15106,2004.0,LC
3,Orcinus orca,15421,2004.0,CD
3,Pagophila eburnea,22694473,2004.0,LC
3,Phoca vitulina,17013,2004.0,LC
3,Phocoena phocoena,17027,2004.0,VU
3,Pusa hispida,41672,2004.0,LC
3,Ursus maritimus,22823,2004.0,CD
3,Balaena mysticetus,2467,2003.0,CD
3,Balaena mysticetus,2468,2003.0,CD
3,Balaenoptera acutorostrata,2474,2003.0,NT
3,Balaenoptera borealis,2475,2003.0,EN
3,Balaenoptera musculus,2477,2003.0,EN
3,Balaenoptera physalus,2478,2003.0,EN
3,Cystophora cristata,6204,2003.0,LC
3,Delphinapterus leucas,6335,2003.0,VU
3,Megaptera novaeangliae,13006,2003.0,VU
3,Monodon monoceros,13704,2003.0,NT
3,Odobenus rosmarus,15106,2003.0,LC
3,Orcinus orca,15421,2003.0,CD
3,Pagophila eburnea,22694473,2003.0,LC
3,Phoca vitulina,17013,2003.0,LC
3,Phocoena phocoena,17027,2003.0,VU
3,Pusa hispida,41672,2003.0,LC
3,Ursus maritimus,22823,2003.0,CD
3,Balaena mysticetus,2467,2002.0,CD
3,Balaena mysticetus,2468,2002.0,CD
3,Balaenoptera acutorostrata,2474,2002.0,NT
3,Balaenoptera borealis,2475,2002.0,EN
3,Balaenoptera musculus,2477,2002.0,EN
3,Balaenoptera physalus,2478,2002.0,EN
3,Cystophora cristata,6204,2002.0,LC
3,Delphinapterus leucas,6335,2002.0,VU
3,Megaptera novaeangliae,13006,2002.0,VU
3,Monodon monoceros,13704,2002.0,NT
3,Odobenus rosmarus,15106,2002.0,LC
3,Orcinus orca,15421,2002.0,CD
3,Pagophila eburnea,22694473,2002.0,LC
3,Phoca vitulina,17013,2002.0,LC
3,Phocoena phocoena,17027,2002.0,VU
3,Pusa hispida,41672,2002.0,LC
3,Ursus maritimus,22823,2002.0,CD
3,Balaena mysticetus,2467,2001.0,CD
3,Balaena mysticetus,2468,2001.0,CD
3,Balaenoptera acutorostrata,2474,2001.0,NT
3,Balaenoptera borealis,2475,2001.0,EN
3,Balaenoptera musculus,2477,2001.0,EN
3,Balaenoptera physalus,2478,2001.0,EN
3,Cystophora cristata,6204,2001.0,LC
3,Delphinapterus leucas,6335,2001.0,VU
3,Megaptera novaeangliae,13006,2001.0,VU
3,Monodon monoceros,13704,2001.0,NT
3,Odobenus rosmarus,15106,2001.0,LC
3,Orcinus orca,15421,2001.0,CD
3,Pagophila eburnea,22694473,2001.0,LC
3,Phoca vitulina,17013,2001.0,LC
3,Phocoena phocoena,17027,2001.0,VU
3,Pusa hispida,41672,2001.0,LC
3,Ursus maritimus,22823,2001.0,CD
3,Balaena mysticetus,2467,2e3,CD
3,Balaena mysticetus,2468,2e3,CD
3,Balaenoptera acutorostrata,2474,2e3,NT
3,Balaenoptera borealis,2475,2e3,EN
3,Balaenoptera musculus,2477,2e3,EN
3,Balaenoptera physalus,2478,2e3,EN
3,Cystophora cristata,6204,2e3,LC
3,Delphinapterus leucas,6335,2e3,VU
3,Megaptera novaeangliae,13006,2e3,VU
3,Monodon monoceros,13704,2e3,NT
3,Odobenus rosmarus,15106,2e3,LC
3,Orcinus orca,15421,2e3,CD
3,Pagophila eburnea,22694473,2e3,LC
3,Phoca vitulina,17013,2e3,LC
3,Phocoena phocoena,17027,2e3,VU
3,Pusa hispida,41672,2e3,LC
3,Ursus maritimus,22823,2e3,CD
4,Balaena mysticetus,2468,2016.0,CD
4,Balaena mysticetus,2469,2016.0,EN
4,Balaenoptera acutorostrata,2474,2016.0,LC
4,Balaenoptera borealis,2475,2016.0,EN
4,Balaenoptera musculus,2477,2016.0,EN
4,Balaenoptera physalus,2478,2016.0,EN
4,Lagenorhynchus albirostris,11142,2016.0,LC
4,Megaptera novaeangliae,13006,2016.0,LC
4,Monodon monoceros,13704,2016.0,NT
4,Odobenus rosmarus,15106,2016.0,VU
4,Phoca vitulina,17013,2016.0,LC
4,Phocoena phocoena,17027,2016.0,LC
4,Phocoena phocoena,17031,2016.0,CR
4,Tursiops truncatus,22563,2016.0,LC
4,Ursus maritimus,22823,2016.0,VU
4,Balaena mysticetus,2468,2015.0,CD
4,Balaena mysticetus,2469,2015.0,EN
4,Balaenoptera acutorostrata,2474,2015.0,LC
4,Balaenoptera borealis,2475,2015.0,EN
4,Balaenoptera musculus,2477,2015.0,EN
4,Balaenoptera physalus,2478,2015.0,EN
4,Lagenorhynchus albirostris,11142,2015.0,LC
4,Megaptera novaeangliae,13006,2015.0,LC
4,Monodon monoceros,13704,2015.0,NT
4,Odobenus rosmarus,15106,2015.0,LC
4,Phoca vitulina,17013,2015.0,LC
4,Phocoena phocoena,17027,2015.0,LC
4,Phocoena phocoena,17031,2015.0,CR
4,Tursiops truncatus,22563,2015.0,LC
4,Ursus maritimus,22823,2015.0,VU
4,Balaena mysticetus,2468,2014.0,CD
4,Balaena mysticetus,2469,2014.0,EN
4,Balaenoptera acutorostrata,2474,2014.0,LC
4,Balaenoptera borealis,2475,2014.0,EN
4,Balaenoptera musculus,2477,2014.0,EN
4,Balaenoptera physalus,2478,2014.0,EN
4,Lagenorhynchus albirostris,11142,2014.0,LC
4,Megaptera novaeangliae,13006,2014.0,LC
4,Monodon monoceros,13704,2014.0,NT
4,Odobenus rosmarus,15106,2014.0,LC
4,Phoca vitulina,17013,2014.0,LC
4,Phocoena phocoena,17027,2014.0,LC
4,Phocoena phocoena,17031,2014.0,CR
4,Tursiops truncatus,22563,2014.0,LC
4,Ursus maritimus,22823,2014.0,VU
4,Balaena mysticetus,2468,2013.0,CD
4,Balaena mysticetus,2469,2013.0,EN
4,Balaenoptera acutorostrata,2474,2013.0,LC
4,Balaenoptera borealis,2475,2013.0,EN
4,Balaenoptera musculus,2477,2013.0,EN
4,Balaenoptera physalus,2478,2013.0,EN
4,Lagenorhynchus albirostris,11142,2013.0,LC
4,Megaptera novaeangliae,13006,2013.0,LC
4,Monodon monoceros,13704,2013.0,NT
4,Odobenus rosmarus,15106,2013.0,LC
4,Phoca vitulina,17013,2013.0,LC
4,Phocoena phocoena,17027,2013.0,LC
4,Phocoena phocoena,17031,2013.0,CR
4,Tursiops truncatus,22563,2013.0,LC
4,Ursus maritimus,22823,2013.0,VU
4,Balaena mysticetus,2468,2012.0,CD
4,Balaena mysticetus,2469,2012.0,EN
4,Balaenoptera acutorostrata,2474,2012.0,LC
4,Balaenoptera borealis,2475,2012.0,EN
4,Balaenoptera musculus,2477,2012.0,EN
4,Balaenoptera physalus,2478,2012.0,EN
4,Lagenorhynchus albirostris,11142,2012.0,LC
4,Megaptera novaeangliae,13006,2012.0,LC
4,Monodon monoceros,13704,2012.0,NT
4,Odobenus rosmarus,15106,2012.0,LC
4,Phoca vitulina,17013,2012.0,LC
4,Phocoena phocoena,17027,2012.0,LC
4,Phocoena phocoena,17031,2012.0,CR
4,Tursiops truncatus,22563,2012.0,LC
4,Ursus maritimus,22823,2012.0,VU
4,Balaena mysticetus,2468,2011.0,CD
4,Balaena mysticetus,2469,2011.0,EN
4,Balaenoptera acutorostrata,2474,2011.0,LC
4,Balaenoptera borealis,2475,2011.0,EN
4,Balaenoptera musculus,2477,2011.0,EN
4,Balaenoptera physalus,2478,2011.0,EN
4,Lagenorhynchus albirostris,11142,2011.0,LC
4,Megaptera novaeangliae,13006,2011.0,LC
4,Monodon monoceros,13704,2011.0,NT
4,Odobenus rosmarus,15106,2011.0,LC
4,Phoca vitulina,17013,2011.0,LC
4,Phocoena phocoena,17027,2011.0,LC
4,Phocoena phocoena,17031,2011.0,CR
4,Tursiops truncatus,22563,2011.0,LC
4,Ursus maritimus,22823,2011.0,VU
4,Balaena mysticetus,2468,2010.0,CD
4,Balaena mysticetus,2469,2010.0,EN
4,Balaenoptera acutorostrata,2474,2010.0,LC
4,Balaenoptera borealis,2475,2010.0,EN
4,Balaenoptera musculus,2477,2010.0,EN
4,Balaenoptera physalus,2478,2010.0,EN
4,Lagenorhynchus albirostris,11142,2010.0,LC
4,Megaptera novaeangliae,13006,2010.0,LC
4,Monodon monoceros,13704,2010.0,NT
4,Odobenus rosmarus,15106,2010.0,LC
4,Phoca vitulina,17013,2010.0,LC
4,Phocoena phocoena,17027,2010.0,LC
4,Phocoena phocoena,17031,2010.0,CR
4,Tursiops truncatus,22563,2010.0,LC
4,Ursus maritimus,22823,2010.0,VU
4,Balaena mysticetus,2468,2009.0,CD
4,Balaena mysticetus,2469,2009.0,EN
4,Balaenoptera acutorostrata,2474,2009.0,LC
4,Balaenoptera borealis,2475,2009.0,EN
4,Balaenoptera musculus,2477,2009.0,EN
4,Balaenoptera physalus,2478,2009.0,EN
4,Lagenorhynchus albirostris,11142,2009.0,LC
4,Megaptera novaeangliae,13006,2009.0,LC
4,Monodon monoceros,13704,2009.0,NT
4,Odobenus rosmarus,15106,2009.0,LC
4,Phoca vitulina,17013,2009.0,LC
4,Phocoena phocoena,17027,2009.0,LC
4,Phocoena phocoena,17031,2009.0,CR
4,Tursiops truncatus,22563,2009.0,LC
4,Ursus maritimus,22823,2009.0,VU
4,Balaena mysticetus,2468,2008.0,CD
4,Balaena mysticetus,2469,2008.0,EN
4,Balaenoptera acutorostrata,2474,2008.0,LC
4,Balaenoptera borealis,2475,2008.0,EN
4,Balaenoptera musculus,2477,2008.0,EN
4,Balaenoptera physalus,2478,2008.0,EN
4,Lagenorhynchus albirostris,11142,2008.0,LC
4,Megaptera novaeangliae,13006,2008.0,LC
4,Monodon monoceros,13704,2008.0,NT
4,Odobenus rosmarus,15106,2008.0,LC
4,Phoca vitulina,17013,2008.0,LC
4,Phocoena phocoena,17027,2008.0,LC
4,Phocoena phocoena,17031,2008.0,CR
4,Tursiops truncatus,22563,2008.0,LC
4,Ursus maritimus,22823,2008.0,VU
4,Balaena mysticetus,2468,2007.0,CD
4,Balaena mysticetus,2469,2007.0,EN
4,Balaenoptera acutorostrata,2474,2007.0,NT
4,Balaenoptera borealis,2475,2007.0,EN
4,Balaenoptera musculus,2477,2007.0,EN
4,Balaenoptera physalus,2478,2007.0,EN
4,Lagenorhynchus albirostris,11142,2007.0,LC
4,Megaptera novaeangliae,13006,2007.0,VU
4,Monodon monoceros,13704,2007.0,NT
4,Odobenus rosmarus,15106,2007.0,LC
4,Phoca vitulina,17013,2007.0,LC
4,Phocoena phocoena,17027,2007.0,VU
4,Phocoena phocoena,17031,2007.0,VU
4,Tursiops truncatus,22563,2007.0,LC
4,Ursus maritimus,22823,2007.0,VU
4,Balaena mysticetus,2468,2006.0,CD
4,Balaena mysticetus,2469,2006.0,EN
4,Balaenoptera acutorostrata,2474,2006.0,NT
4,Balaenoptera borealis,2475,2006.0,EN
4,Balaenoptera musculus,2477,2006.0,EN
4,Balaenoptera physalus,2478,2006.0,EN
4,Lagenorhynchus albirostris,11142,2006.0,LC
4,Megaptera novaeangliae,13006,2006.0,VU
4,Monodon monoceros,13704,2006.0,NT
4,Odobenus rosmarus,15106,2006.0,LC
4,Phoca vitulina,17013,2006.0,LC
4,Phocoena phocoena,17027,2006.0,VU
4,Phocoena phocoena,17031,2006.0,VU
4,Tursiops truncatus,22563,2006.0,LC
4,Ursus maritimus,22823,2006.0,VU
4,Balaena mysticetus,2468,2005.0,CD
4,Balaena mysticetus,2469,2005.0,EN
4,Balaenoptera acutorostrata,2474,2005.0,NT
4,Balaenoptera borealis,2475,2005.0,EN
4,Balaenoptera musculus,2477,2005.0,EN
4,Balaenoptera physalus,2478,2005.0,EN
4,Lagenorhynchus albirostris,11142,2005.0,LC
4,Megaptera novaeangliae,13006,2005.0,VU
4,Monodon monoceros,13704,2005.0,NT
4,Odobenus rosmarus,15106,2005.0,LC
4,Phoca vitulina,17013,2005.0,LC
4,Phocoena phocoena,17027,2005.0,VU
4,Phocoena phocoena,17031,2005.0,VU
4,Tursiops truncatus,22563,2005.0,LC
4,Ursus maritimus,22823,2005.0,CD
4,Balaena mysticetus,2468,2004.0,CD
4,Balaena mysticetus,2469,2004.0,EN
4,Balaenoptera acutorostrata,2474,2004.0,NT
4,Balaenoptera borealis,2475,2004.0,EN
4,Balaenoptera musculus,2477,2004.0,EN
4,Balaenoptera physalus,2478,2004.0,EN
4,Lagenorhynchus albirostris,11142,2004.0,LC
4,Megaptera novaeangliae,13006,2004.0,VU
4,Monodon monoceros,13704,2004.0,NT
4,Odobenus rosmarus,15106,2004.0,LC
4,Phoca vitulina,17013,2004.0,LC
4,Phocoena phocoena,17027,2004.0,VU
4,Phocoena phocoena,17031,2004.0,VU
4,Tursiops truncatus,22563,2004.0,LC
4,Ursus maritimus,22823,2004.0,CD
4,Balaena mysticetus,2468,2003.0,CD
4,Balaena mysticetus,2469,2003.0,EN
4,Balaenoptera acutorostrata,2474,2003.0,NT
4,Balaenoptera borealis,2475,2003.0,EN
4,Balaenoptera musculus,2477,2003.0,EN
4,Balaenoptera physalus,2478,2003.0,EN
4,Lagenorhynchus albirostris,11142,2003.0,LC
4,Megaptera novaeangliae,13006,2003.0,VU
4,Monodon monoceros,13704,2003.0,NT
4,Odobenus rosmarus,15106,2003.0,LC
4,Phoca vitulina,17013,2003.0,LC
4,Phocoena phocoena,17027,2003.0,VU
4,Phocoena phocoena,17031,2003.0,VU
4,Tursiops truncatus,22563,2003.0,LC
4,Ursus maritimus,22823,2003.0,CD
4,Balaena mysticetus,2468,2002.0,CD
4,Balaena mysticetus,2469,2002.0,EN
4,Balaenoptera acutorostrata,2474,2002.0,NT
4,Balaenoptera borealis,2475,2002.0,EN
4,Balaenoptera musculus,2477,2002.0,EN
4,Balaenoptera physalus,2478,2002.0,EN
4,Lagenorhynchus albirostris,11142,2002.0,LC
4,Megaptera novaeangliae,13006,2002.0,VU
4,Monodon monoceros,13704,2002.0,NT
4,Odobenus rosmarus,15106,2002.0,LC
4,Phoca vitulina,17013,2002.0,LC
4,Phocoena phocoena,17027,2002.0,VU
4,Phocoena phocoena,17031,2002.0,VU
4,Tursiops truncatus,22563,2002.0,LC
4,Ursus maritimus,22823,2002.0,CD
4,Balaena mysticetus,2468,2001.0,CD
4,Balaena mysticetus,2469,2001.0,EN
4,Balaenoptera acutorostrata,2474,2001.0,NT
4,Balaenoptera borealis,2475,2001.0,EN
4,Balaenoptera musculus,2477,2001.0,EN
4,Balaenoptera physalus,2478,2001.0,EN
4,Lagenorhynchus albirostris,11142,2001.0,LC
4,Megaptera novaeangliae,13006,2001.0,VU
4,Monodon monoceros,13704,2001.0,NT
4,Odobenus rosmarus,15106,2001.0,LC
4,Phoca vitulina,17013,2001.0,LC
4,Phocoena phocoena,17027,2001.0,VU
4,Phocoena phocoena,17031,2001.0,VU
4,Tursiops truncatus,22563,2001.0,LC
4,Ursus maritimus,22823,2001.0,CD
4,Balaena mysticetus,2468,2e3,CD
4,Balaena mysticetus,2469,2e3,EN
4,Balaenoptera acutorostrata,2474,2e3,NT
4,Balaenoptera borealis,2475,2e3,EN
4,Balaenoptera musculus,2477,2e3,EN
4,Balaenoptera physalus,2478,2e3,EN
4,Lagenorhynchus albirostris,11142,2e3,LC
4,Megaptera novaeangliae,13006,2e3,VU
4,Monodon monoceros,13704,2e3,NT
4,Odobenus rosmarus,15106,2e3,LC
4,Phoca vitulina,17013,2e3,LC
4,Phocoena phocoena,17027,2e3,VU
4,Phocoena phocoena,17031,2e3,VU
4,Tursiops truncatus,22563,2e3,LC
4,Ursus maritimus,22823,2e3,CD
5,Alle alle,22694837,2016.0,LC
5,Anser brachyrhynchus,22679872,2016.0,LC
5,Balaena mysticetus,2472,2016.0,CR
5,Balaenoptera acutorostrata,2474,2016.0,LC
5,Balaenoptera physalus,2478,2016.0,EN
5,Calidris alba,22693369,2016.0,LC
5,Calidris maritima,22693420,2016.0,LC
5,Cepphus grylle,22694861,2016.0,LC
5,Charadrius hiaticula,22693759,2016.0,LC
5,Cystophora cristata,6204,2016.0,VU
5,Erignathus barbatus,8010,2016.0,LC
5,Fulmarus glacialis,22697866,2016.0,LC
5,Lagenorhynchus albirostris,11142,2016.0,LC
5,Larus hyperboreus,22694343,2016.0,LC
5,Monodon monoceros,13704,2016.0,NT
5,Odobenus rosmarus,15106,2016.0,VU
5,Pagophila eburnea,22694473,2016.0,NT
5,Phoca vitulina,17013,2016.0,LC
5,Pusa hispida,41672,2016.0,LC
5,Somateria mollissima,22680405,2016.0,NT
5,Somateria spectabilis,22680409,2016.0,LC
5,Stercorarius parasiticus,22694245,2016.0,LC
5,Sterna paradisaea,22694629,2016.0,LC
5,Ursus maritimus,22823,2016.0,VU
5,Alle alle,22694837,2015.0,LC
5,Anser brachyrhynchus,22679872,2015.0,LC
5,Balaena mysticetus,2472,2015.0,CR
5,Balaenoptera acutorostrata,2474,2015.0,LC
5,Balaenoptera physalus,2478,2015.0,EN
5,Calidris alba,22693369,2015.0,LC
5,Calidris maritima,22693420,2015.0,LC
5,Cepphus grylle,22694861,2015.0,LC
5,Charadrius hiaticula,22693759,2015.0,LC
5,Cystophora cristata,6204,2015.0,VU
5,Erignathus barbatus,8010,2015.0,LC
5,Fulmarus glacialis,22697866,2015.0,LC
5,Lagenorhynchus albirostris,11142,2015.0,LC
5,Larus hyperboreus,22694343,2015.0,LC
5,Monodon monoceros,13704,2015.0,NT
5,Odobenus rosmarus,15106,2015.0,LC
5,Pagophila eburnea,22694473,2015.0,NT
5,Phoca vitulina,17013,2015.0,LC
5,Pusa hispida,41672,2015.0,LC
5,Somateria mollissima,22680405,2015.0,NT
5,Somateria spectabilis,22680409,2015.0,LC
5,Stercorarius parasiticus,22694245,2015.0,LC
5,Sterna paradisaea,22694629,2015.0,LC
5,Ursus maritimus,22823,2015.0,VU
5,Alle alle,22694837,2014.0,LC
5,Anser brachyrhynchus,22679872,2014.0,LC
5,Balaena mysticetus,2472,2014.0,CR
5,Balaenoptera acutorostrata,2474,2014.0,LC
5,Balaenoptera physalus,2478,2014.0,EN
5,Calidris alba,22693369,2014.0,LC
5,Calidris maritima,22693420,2014.0,LC
5,Cepphus grylle,22694861,2014.0,LC
5,Charadrius hiaticula,22693759,2014.0,LC
5,Cystophora cristata,6204,2014.0,VU
5,Erignathus barbatus,8010,2014.0,LC
5,Fulmarus glacialis,22697866,2014.0,LC
5,Lagenorhynchus albirostris,11142,2014.0,LC
5,Larus hyperboreus,22694343,2014.0,LC
5,Monodon monoceros,13704,2014.0,NT
5,Odobenus rosmarus,15106,2014.0,LC
5,Pagophila eburnea,22694473,2014.0,NT
5,Phoca vitulina,17013,2014.0,LC
5,Pusa hispida,41672,2014.0,LC
5,Somateria mollissima,22680405,2014.0,LC
5,Somateria spectabilis,22680409,2014.0,LC
5,Stercorarius parasiticus,22694245,2014.0,LC
5,Sterna paradisaea,22694629,2014.0,LC
5,Ursus maritimus,22823,2014.0,VU
5,Alle alle,22694837,2013.0,LC
5,Anser brachyrhynchus,22679872,2013.0,LC
5,Balaena mysticetus,2472,2013.0,CR
5,Balaenoptera acutorostrata,2474,2013.0,LC
5,Balaenoptera physalus,2478,2013.0,EN
5,Calidris alba,22693369,2013.0,LC
5,Calidris maritima,22693420,2013.0,LC
5,Cepphus grylle,22694861,2013.0,LC
5,Charadrius hiaticula,22693759,2013.0,LC
5,Cystophora cristata,6204,2013.0,VU
5,Erignathus barbatus,8010,2013.0,LC
5,Fulmarus glacialis,22697866,2013.0,LC
5,Lagenorhynchus albirostris,11142,2013.0,LC
5,Larus hyperboreus,22694343,2013.0,LC
5,Monodon monoceros,13704,2013.0,NT
5,Odobenus rosmarus,15106,2013.0,LC
5,Pagophila eburnea,22694473,2013.0,NT
5,Phoca vitulina,17013,2013.0,LC
5,Pusa hispida,41672,2013.0,LC
5,Somateria mollissima,22680405,2013.0,LC
5,Somateria spectabilis,22680409,2013.0,LC
5,Stercorarius parasiticus,22694245,2013.0,LC
5,Sterna paradisaea,22694629,2013.0,LC
5,Ursus maritimus,22823,2013.0,VU
5,Alle alle,22694837,2012.0,LC
5,Anser brachyrhynchus,22679872,2012.0,LC
5,Balaena mysticetus,2472,2012.0,CR
5,Balaenoptera acutorostrata,2474,2012.0,LC
5,Balaenoptera physalus,2478,2012.0,EN
5,Calidris alba,22693369,2012.0,LC
5,Calidris maritima,22693420,2012.0,LC
5,Cepphus grylle,22694861,2012.0,LC
5,Charadrius hiaticula,22693759,2012.0,LC
5,Cystophora cristata,6204,2012.0,VU
5,Erignathus barbatus,8010,2012.0,LC
5,Fulmarus glacialis,22697866,2012.0,LC
5,Lagenorhynchus albirostris,11142,2012.0,LC
5,Larus hyperboreus,22694343,2012.0,LC
5,Monodon monoceros,13704,2012.0,NT
5,Odobenus rosmarus,15106,2012.0,LC
5,Pagophila eburnea,22694473,2012.0,NT
5,Phoca vitulina,17013,2012.0,LC
5,Pusa hispida,41672,2012.0,LC
5,Somateria mollissima,22680405,2012.0,LC
5,Somateria spectabilis,22680409,2012.0,LC
5,Stercorarius parasiticus,22694245,2012.0,LC
5,Sterna paradisaea,22694629,2012.0,LC
5,Ursus maritimus,22823,2012.0,VU
5,Alle alle,22694837,2011.0,LC
5,Anser brachyrhynchus,22679872,2011.0,LC
5,Balaena mysticetus,2472,2011.0,CR
5,Balaenoptera acutorostrata,2474,2011.0,LC
5,Balaenoptera physalus,2478,2011.0,EN
5,Calidris alba,22693369,2011.0,LC
5,Calidris maritima,22693420,2011.0,LC
5,Cepphus grylle,22694861,2011.0,LC
5,Charadrius hiaticula,22693759,2011.0,LC
5,Cystophora cristata,6204,2011.0,VU
5,Erignathus barbatus,8010,2011.0,LC
5,Fulmarus glacialis,22697866,2011.0,LC
5,Lagenorhynchus albirostris,11142,2011.0,LC
5,Larus hyperboreus,22694343,2011.0,LC
5,Monodon monoceros,13704,2011.0,NT
5,Odobenus rosmarus,15106,2011.0,LC
5,Pagophila eburnea,22694473,2011.0,NT
5,Phoca vitulina,17013,2011.0,LC
5,Pusa hispida,41672,2011.0,LC
5,Somateria mollissima,22680405,2011.0,LC
5,Somateria spectabilis,22680409,2011.0,LC
5,Stercorarius parasiticus,22694245,2011.0,LC
5,Sterna paradisaea,22694629,2011.0,LC
5,Ursus maritimus,22823,2011.0,VU
5,Alle alle,22694837,2010.0,LC
5,Anser brachyrhynchus,22679872,2010.0,LC
5,Balaena mysticetus,2472,2010.0,CR
5,Balaenoptera acutorostrata,2474,2010.0,LC
5,Balaenoptera physalus,2478,2010.0,EN
5,Calidris alba,22693369,2010.0,LC
5,Calidris maritima,22693420,2010.0,LC
5,Cepphus grylle,22694861,2010.0,LC
5,Charadrius hiaticula,22693759,2010.0,LC
5,Cystophora cristata,6204,2010.0,VU
5,Erignathus barbatus,8010,2010.0,LC
5,Fulmarus glacialis,22697866,2010.0,LC
5,Lagenorhynchus albirostris,11142,2010.0,LC
5,Larus hyperboreus,22694343,2010.0,LC
5,Monodon monoceros,13704,2010.0,NT
5,Odobenus rosmarus,15106,2010.0,LC
5,Pagophila eburnea,22694473,2010.0,NT
5,Phoca vitulina,17013,2010.0,LC
5,Pusa hispida,41672,2010.0,LC
5,Somateria mollissima,22680405,2010.0,LC
5,Somateria spectabilis,22680409,2010.0,LC
5,Stercorarius parasiticus,22694245,2010.0,LC
5,Sterna paradisaea,22694629,2010.0,LC
5,Ursus maritimus,22823,2010.0,VU
5,Alle alle,22694837,2009.0,LC
5,Anser brachyrhynchus,22679872,2009.0,LC
5,Balaena mysticetus,2472,2009.0,CR
5,Balaenoptera acutorostrata,2474,2009.0,LC
5,Balaenoptera physalus,2478,2009.0,EN
5,Calidris alba,22693369,2009.0,LC
5,Calidris maritima,22693420,2009.0,LC
5,Cepphus grylle,22694861,2009.0,LC
5,Charadrius hiaticula,22693759,2009.0,LC
5,Cystophora cristata,6204,2009.0,VU
5,Erignathus barbatus,8010,2009.0,LC
5,Fulmarus glacialis,22697866,2009.0,LC
5,Lagenorhynchus albirostris,11142,2009.0,LC
5,Larus hyperboreus,22694343,2009.0,LC
5,Monodon monoceros,13704,2009.0,NT
5,Odobenus rosmarus,15106,2009.0,LC
5,Pagophila eburnea,22694473,2009.0,NT
5,Phoca vitulina,17013,2009.0,LC
5,Pusa hispida,41672,2009.0,LC
