"rgn_id","pressure_score"
1,0.00157286895854103
2,0.000136568726213235
3,0.00013973657150376
4,0.000252603660619867
5,2.0823043636258e-06
6,0.000618008024060989
7,0
8,2.72361546063589e-09
9,0
10,4.12255034007539e-06
