"rgn_id","pressure_score"
1,0.00248145436468786
2,0.000175916898210848
3,6.87400495943311e-05
4,0.000259903766404341
5,3.20753950314326e-06
6,0.000446034374379256
7,0
8,1.56681012936745e-05
9,0
10,3.2798220053365e-06
