"rgn_id","pressure_score"
1,0.00136021160543815
2,0.000165585117740924
3,0.000228358080971362
4,0.000299164247940919
5,1.13724086748762e-05
6,0.000676430788317106
7,0
8,5.50380853023512e-07
9,0
10,6.0623459956669e-06
