"","rgn_id","stock_id","year","bbmsy"
"96",2,"Gadus_ogac-21",2009,0.157821970173766
"97",2,"Gadus_ogac-21",2010,0.180345846178698
"98",2,"Gadus_ogac-21",2011,0.210987071479597
"99",2,"Gadus_ogac-21",2012,0.248981650586636
"100",2,"Gadus_ogac-21",2013,0.294596489401464
"101",2,"Gadus_ogac-21",2014,0.347608391713957
"102",2,"Macrourus_berglax-21",2001,0.634100249184209
"103",2,"Macrourus_berglax-21",2002,0.455736933124557
"104",2,"Macrourus_berglax-21",2003,0.319125969844756
"105",2,"Macrourus_berglax-21",2004,0.227177530211371
"106",2,"Macrourus_berglax-21",2005,0.202056841064278
"107",2,"Macrourus_berglax-21",2006,0.184909458885208
"108",2,"Macrourus_berglax-21",2007,0.176136418817709
"109",2,"Macrourus_berglax-21",2008,0.179922271979176
