"stock_id","common","bbmsy_q2.5","bbmsy_q25","bbmsy_q50","bbmsy_q75","bbmsy_q97.5","bbmsy_sd","bbmsy_mean","year","model"
"Anarhichas_lupus-27","Atlantic wolffish",0.938163657162291,1.10948920499003,1.25416320454302,1.46246937216804,1.81276718537247,0.240067088525897,1.29929168090594,1950,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",0.989909249939561,1.18178359874772,1.34741081384128,1.53904648886662,1.84905902354719,0.234457271478543,1.369889357233,1951,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.02010431400962,1.25406193226315,1.41781098665045,1.60503119635171,1.87726562661918,0.233286156794154,1.43237630554886,1952,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.07079254327865,1.31633317971985,1.4880452230839,1.66337051672873,1.90971743768484,0.227953815549256,1.48840637320736,1953,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.11209241908755,1.37546494992705,1.5467683861046,1.70767723941021,1.93033012088346,0.221740955087858,1.53805699476925,1954,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.15094246719566,1.42141878685796,1.60001212589672,1.74928909675884,1.92986230126249,0.212962386405072,1.58047508328278,1955,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.18880640736169,1.47142663859823,1.63623656413354,1.77271858119291,1.94621757726504,0.203550987499941,1.61238945769399,1956,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.19716050987001,1.50021509294766,1.65749729392145,1.7789239424841,1.93887165296348,0.19442060351051,1.63084894141575,1957,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.23508903418963,1.52496932908545,1.67186364257265,1.78853750207395,1.94959013209922,0.189241908259908,1.64661017572887,1958,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.24775032561144,1.54105910814294,1.68450052630623,1.78669529196428,1.94177446479522,0.180232774392229,1.65524638264658,1959,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.26710695202914,1.56686700767713,1.69885296987116,1.80232516664596,1.95300976153419,0.176770844802189,1.67427868071693,1960,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.29371852796301,1.58154049328067,1.71056708631894,1.81636788438959,1.95494432943921,0.17240737276979,1.68784437652866,1961,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.3141286996531,1.59048772705747,1.71483067081227,1.81603854593867,1.95384625648778,0.166248386904141,1.69300095867571,1962,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.32682593264943,1.60697761529734,1.71741777035482,1.81401909712402,1.95597225435718,0.159897107045447,1.69937603672245,1963,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.35912185364334,1.62350207884443,1.73708249764504,1.82927525488309,1.96021912882247,0.154476670796758,1.71494818176773,1964,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.3756743560538,1.64073082310085,1.74752420034229,1.83711762306381,1.96265540582889,0.151076968750902,1.72633956892956,1965,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.40708706904435,1.65543542653664,1.75740913926061,1.84691111162996,1.9688151233958,0.145998980133842,1.73933273605945,1966,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.43232232898787,1.66311787313438,1.76172488609254,1.8490772417685,1.96737559762195,0.140033621796159,1.74705914763776,1967,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.45123689852412,1.67892830857186,1.77626067276453,1.85938429407921,1.97179622980602,0.134557674327216,1.75925967779137,1968,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.48609746116166,1.69791023017726,1.78392001483569,1.8666208076457,1.97264512165303,0.127764009502954,1.77221629603001,1969,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.50930361192562,1.71234050625966,1.80094715721584,1.87410801538975,1.97449193110536,0.122628036149475,1.78424517908192,1970,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.53613021574743,1.72614548596595,1.81447604593888,1.88573073872161,1.9842555709733,0.118535975670908,1.79829555934361,1971,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.54734315434804,1.73968777846715,1.8273975385035,1.90259081861447,1.9867656156279,0.117083063370776,1.81193036399464,1972,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.36055063225854,1.52735004518021,1.60494908564107,1.69621607563377,1.85168592045445,0.126666703135882,1.60879727371667,1973,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",1.06556029339278,1.25176810935443,1.36278715201868,1.4703918118373,1.67028096298906,0.157424857622142,1.3637216569379,1974,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",0.88297102102479,1.10159592060666,1.22481598969619,1.34825154040059,1.57343092846368,0.179954371142054,1.22484542833323,1975,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",0.814792413172466,1.0449764521355,1.17411589904846,1.3034849301555,1.54514853137973,0.187750355239416,1.17375012226998,1976,"CMSY_uniform"
"Anarhichas_lupus-27","Atlantic wolffish",0.822249260543911,1.05283498344412,1.1746418548048,1.30066103780899,1.54429544195142,0.186837226547825,1.17615590302165,1977,"CMSY_uniform"
