iucn_sid,sciname,year,cat,cat_score,rgn_id,rgn_name,comname,ico_gl,ico_rgn_id,presence
2472,Balaena mysticetus,2007,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2008,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2008,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2008,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2008,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2008,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2009,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2009,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2009,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2009,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2009,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2010,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2010,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2010,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2010,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2010,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2011,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2011,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2011,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2011,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2011,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2012,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2012,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2012,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2012,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2012,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2013,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2013,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2013,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2013,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2013,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2014,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2014,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2014,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2014,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2014,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2015,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2015,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2015,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2015,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2015,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2016,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2016,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2016,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2016,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2472,Balaena mysticetus,2016,CR,0.8,8,West Greenland,Bowhead,NA,8,Extant
2474,Balaenoptera acutorostrata,2e3,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2e3,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2e3,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2e3,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2001,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2001,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2001,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2001,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2002,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2002,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2002,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2002,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2003,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2003,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2003,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2003,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2004,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2004,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2004,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2004,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2005,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2005,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2005,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2005,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2006,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2006,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2006,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2006,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2007,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2007,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2007,NT,0.2,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2007,NT,0.2,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2008,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2008,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2008,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2008,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2009,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2009,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2009,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2009,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2010,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2010,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2010,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2010,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2011,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2011,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2011,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2011,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2012,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2012,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2012,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2012,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2013,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2013,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2013,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2013,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2014,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2014,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2014,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2014,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2015,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2015,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2015,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2015,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2016,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2016,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2474,Balaenoptera acutorostrata,2016,LC,0,8,West Greenland,Minke Whale,NA,8,Extant
2474,Balaenoptera acutorostrata,2016,LC,0,9,East Greenland,Minke Whale,NA,9,Extant
2478,Balaenoptera physalus,2e3,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2001,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2002,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2003,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2004,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2005,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2006,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2007,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2008,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2009,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2010,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2011,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2012,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2013,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2014,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2015,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
2478,Balaenoptera physalus,2016,EN,0.6,8,West Greenland,Fin Whale,NA,8,Extant
6204,Cystophora cristata,2e3,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2e3,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2e3,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2e3,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2001,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2001,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2001,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2001,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2002,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2002,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2002,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2002,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2003,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2003,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2003,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2003,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2004,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2004,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2004,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2004,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2005,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2005,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2005,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2005,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2006,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2006,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2006,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2006,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2007,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2007,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2007,LC,0,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2007,LC,0,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2008,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2008,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2008,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2008,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2009,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2009,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2009,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2009,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2010,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2010,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2010,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2010,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2011,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2011,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2011,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2011,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2012,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2012,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2012,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2012,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2013,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2013,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2013,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2013,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2014,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2014,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2014,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2014,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2015,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2015,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2015,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2015,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2016,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2016,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6204,Cystophora cristata,2016,VU,0.4,8,West Greenland,Hooded,NA,8,Extant
6204,Cystophora cristata,2016,VU,0.4,9,East Greenland,Hooded,NA,9,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2e3,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2001,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2001,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2001,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2001,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2001,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2001,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2001,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2001,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2001,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2001,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2001,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2001,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2001,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2001,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2001,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2001,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2002,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2002,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2002,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2002,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2002,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2002,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2002,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2002,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2002,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2002,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2002,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2002,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2002,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2002,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2002,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2002,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2003,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2003,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2003,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2003,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2003,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2003,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2003,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2003,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2003,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2003,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2003,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2003,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2003,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2003,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2003,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2003,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2004,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2004,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2004,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2004,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2004,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2004,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2004,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2004,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2004,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2004,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2004,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2004,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2004,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2004,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2004,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2004,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2005,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2005,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2005,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2005,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2005,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2005,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2005,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2005,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2005,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2005,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2005,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2005,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2005,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2005,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2005,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2005,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2006,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2006,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
6335,Delphinapterus leucas,2006,VU,0.4,8,West Greenland,Beluga,NA,8,Extant
6335,Delphinapterus leucas,2006,VU,0.4,4,Russia,Beluga,NA,4,Extant
6335,Delphinapterus leucas,2006,VU,0.4,2,Nunavut,Beluga,NA,2,Extant
6335,Delphinapterus leucas,2006,VU,0.4,3,Beaufort,Beluga,NA,3,Extant
