"stock_id","year","bbmsy_mean","prior","model","mean_5year"
"Alosa_sapidissima-21",1958,0.585522699880786,"constrained","CMSY",0.716053527131185
"Alosa_sapidissima-21",1959,0.535284249911213,"constrained","CMSY",0.652592031835417
"Alosa_sapidissima-21",1960,0.566339608261039,"constrained","CMSY",0.608170270025583
"Alosa_sapidissima-21",1961,0.598032336549747,"constrained","CMSY",0.583900384312498
"Alosa_sapidissima-21",1962,0.628598565468411,"constrained","CMSY",0.582755492014239
"Alosa_sapidissima-21",1963,0.601694047712403,"constrained","CMSY",0.585989761580562
"Alosa_sapidissima-21",1964,0.57127591701233,"constrained","CMSY",0.593188095000786
"Alosa_sapidissima-21",1965,0.529787297913977,"constrained","CMSY",0.585877632931374
"Alosa_sapidissima-21",1966,0.501912808470528,"constrained","CMSY",0.56665372731553
"Alosa_sapidissima-21",1967,0.473899178253249,"constrained","CMSY",0.535713849872497
"Alosa_sapidissima-21",1968,0.450580947521476,"constrained","CMSY",0.505491229834312
"Alosa_sapidissima-21",1969,0.422042921309993,"constrained","CMSY",0.475644630693845
"Alosa_sapidissima-21",1970,0.375284979664899,"constrained","CMSY",0.444744167044029
"Alosa_sapidissima-21",1971,0.361098619480605,"constrained","CMSY",0.416581329246044
"Alosa_sapidissima-21",1972,0.340022539438528,"constrained","CMSY",0.3898060014831
"Alosa_sapidissima-21",1973,0.314631739538807,"constrained","CMSY",0.362616159886566
"Alosa_sapidissima-21",1974,0.306948237538473,"constrained","CMSY",0.339597223132262
"Alosa_sapidissima-21",1975,0.308277262336694,"constrained","CMSY",0.326195679666621
"Alosa_sapidissima-21",1976,0.310638445972892,"constrained","CMSY",0.316103644965079
"Alosa_sapidissima-21",1977,0.304022896963727,"constrained","CMSY",0.308903716470119
"Alosa_sapidissima-21",1978,0.292992625169092,"constrained","CMSY",0.304575893596176
"Alosa_sapidissima-21",1979,0.291214634850821,"constrained","CMSY",0.301429173058645
"Alosa_sapidissima-21",1980,0.286991362234272,"constrained","CMSY",0.297171993038161
"Alosa_sapidissima-21",1981,0.289081002052057,"constrained","CMSY",0.292860504253994
"Alosa_sapidissima-21",1982,0.28178768829278,"constrained","CMSY",0.288413462519804
"Alosa_sapidissima-21",1983,0.281457785638154,"constrained","CMSY",0.286106494613617
"Alosa_sapidissima-21",1984,0.272250748594593,"constrained","CMSY",0.282313717362371
"Alosa_sapidissima-21",1985,0.26459985972563,"constrained","CMSY",0.277835416860643
"Alosa_sapidissima-21",1986,0.258606934052556,"constrained","CMSY",0.271740603260743
"Alosa_sapidissima-21",1987,0.258783052386816,"constrained","CMSY",0.26713967607955
"Alosa_sapidissima-21",1988,0.23289098009896,"constrained","CMSY",0.257426314971711
"Alosa_sapidissima-21",1989,0.210887397904661,"constrained","CMSY",0.245153644833725
"Alosa_sapidissima-21",1990,0.196591029828284,"constrained","CMSY",0.231551878854255
"Alosa_sapidissima-21",1991,0.186894675120655,"constrained","CMSY",0.217209427067875
"Alosa_sapidissima-21",1992,0.180984292277617,"constrained","CMSY",0.201649675046035
"Alosa_sapidissima-21",1993,0.181967161408217,"constrained","CMSY",0.191464911307887
"Alosa_sapidissima-21",1994,0.182543608015723,"constrained","CMSY",0.185796153330099
"Alosa_sapidissima-21",1995,0.185580235203658,"constrained","CMSY",0.183593994405174
"Alosa_sapidissima-21",1996,0.188157758606076,"constrained","CMSY",0.183846611102258
"Alosa_sapidissima-21",1997,0.19060572873606,"constrained","CMSY",0.185770898393947
"Alosa_sapidissima-21",1998,0.192823955680313,"constrained","CMSY",0.187942257248366
"Alosa_sapidissima-21",1999,0.198257713465357,"constrained","CMSY",0.191085078338293
"Alosa_sapidissima-21",2000,0.205085601987009,"constrained","CMSY",0.194986151694963
"Alosa_sapidissima-21",2001,0.210476851238751,"constrained","CMSY",0.199449970221498
"Alosa_sapidissima-21",2002,0.218826244405813,"constrained","CMSY",0.205094073355449
"Alosa_sapidissima-21",2003,0.228159456387352,"constrained","CMSY",0.212161173496856
"Alosa_sapidissima-21",2004,0.239308201633195,"constrained","CMSY",0.220371271130424
"Alosa_sapidissima-21",2005,0.251983128757779,"constrained","CMSY",0.229750776484578
"Alosa_sapidissima-21",2006,0.26918793135249,"constrained","CMSY",0.241492992507326
"Alosa_sapidissima-21",2007,0.28617524796567,"constrained","CMSY",0.254962793219297
"Alosa_sapidissima-21",2008,0.305834593846076,"constrained","CMSY",0.270497820711042
"Alosa_sapidissima-21",2009,0.326944123855271,"constrained","CMSY",0.288025005155457
"Alosa_sapidissima-21",2010,0.349114930150494,"constrained","CMSY",0.307451365434
"Alosa_sapidissima-21",2011,0.372125173282463,"constrained","CMSY",0.328038813819995
"Alosa_sapidissima-21",2012,0.397303414013274,"constrained","CMSY",0.350264447029516
"Alosa_sapidissima-21",2013,0.420111311627706,"constrained","CMSY",0.373119790585842
"Alosa_sapidissima-21",2014,0.44630122217405,"constrained","CMSY",0.396991210249597
"Anarhichas_lupus-27",1950,1.43355193218748,"constrained","CMSY",NA
"Anarhichas_lupus-27",1951,1.49741585664013,"constrained","CMSY",NA
"Anarhichas_lupus-27",1952,1.5453105362393,"constrained","CMSY",NA
"Anarhichas_lupus-27",1953,1.59075985621475,"constrained","CMSY",NA
"Anarhichas_lupus-27",1954,1.62845721056801,"constrained","CMSY",1.53909907836993
"Anarhichas_lupus-27",1955,1.65345122632355,"constrained","CMSY",1.58307893719715
"Anarhichas_lupus-27",1956,1.6754214062215,"constrained","CMSY",1.61868004711342
"Anarhichas_lupus-27",1957,1.69540049797408,"constrained","CMSY",1.64869803946038
"Anarhichas_lupus-27",1958,1.70407039292649,"constrained","CMSY",1.67136014680273
"Anarhichas_lupus-27",1959,1.70314093900585,"constrained","CMSY",1.68629689249029
"Anarhichas_lupus-27",1960,1.72099951874195,"constrained","CMSY",1.69980655097397
"Anarhichas_lupus-27",1961,1.72870206231892,"constrained","CMSY",1.71046268219346
"Anarhichas_lupus-27",1962,1.72987042331833,"constrained","CMSY",1.71735666726231
"Anarhichas_lupus-27",1963,1.72405916636435,"constrained","CMSY",1.72135442194988
"Anarhichas_lupus-27",1964,1.73918969180587,"constrained","CMSY",1.72856417250988
"Anarhichas_lupus-27",1965,1.7446864595816,"constrained","CMSY",1.73330156067781
"Anarhichas_lupus-27",1966,1.75477163061719,"constrained","CMSY",1.73851547433747
"Anarhichas_lupus-27",1967,1.76577845248615,"constrained","CMSY",1.74569708017103
"Anarhichas_lupus-27",1968,1.77517244342335,"constrained","CMSY",1.75591973558283
"Anarhichas_lupus-27",1969,1.79775428074371,"constrained","CMSY",1.7676326533704
"Anarhichas_lupus-27",1970,1.7962543445475,"constrained","CMSY",1.77794623036358
"Anarhichas_lupus-27",1971,1.80845540113117,"constrained","CMSY",1.78868298446638
"Anarhichas_lupus-27",1972,1.82933723021633,"constrained","CMSY",1.80139474001241
"Anarhichas_lupus-27",1973,1.56140338299336,"constrained","CMSY",1.75864092792641
"Anarhichas_lupus-27",1974,1.29370628674233,"constrained","CMSY",1.65783132912614
"Anarhichas_lupus-27",1975,1.09650833215454,"constrained","CMSY",1.51788212664755
"Anarhichas_lupus-27",1976,1.01523202568487,"constrained","CMSY",1.35923745155829
"Anarhichas_lupus-27",1977,0.985526141152567,"constrained","CMSY",1.19047523374553
"Anarhichas_lupus-27",1978,0.917692496041391,"constrained","CMSY",1.06173305635514
"Anarhichas_lupus-27",1979,0.811088990908727,"constrained","CMSY",0.965209597188419
"Anarhichas_lupus-27",1980,0.780924245417169,"constrained","CMSY",0.902092779840945
"Anarhichas_lupus-27",1981,0.806569219474666,"constrained","CMSY",0.860360218598904
"Anarhichas_lupus-27",1982,0.80361518339214,"constrained","CMSY",0.823978027046819
"Anarhichas_lupus-27",1983,0.787050607360096,"constrained","CMSY",0.79784964931056
"Anarhichas_lupus-27",1984,0.776960003943748,"constrained","CMSY",0.791023851917564
"Anarhichas_lupus-27",1985,0.80732322039776,"constrained","CMSY",0.796303646913682
"Anarhichas_lupus-27",1986,0.799180537502972,"constrained","CMSY",0.794825910519343
"Anarhichas_lupus-27",1987,0.776170426294746,"constrained","CMSY",0.789336959099864
"Anarhichas_lupus-27",1988,0.754466976607891,"constrained","CMSY",0.782820232949423
"Anarhichas_lupus-27",1989,0.7180047222916,"constrained","CMSY",0.771029176618994
"Anarhichas_lupus-27",1990,0.740585571957045,"constrained","CMSY",0.757681646930851
