"","stock_id","common","bbmsy_q2.5","bbmsy_q25","bbmsy_q50","bbmsy_q75","bbmsy_q97.5","bbmsy_sd","bbmsy_mean","year","model"
"1","Reinhardtius_hippoglossoides-27","Greenland halibut",2,2,2,2,2,0,2,1950,"COM-SIR"
"2","Reinhardtius_hippoglossoides-27","Greenland halibut",1.97060857588576,1.98010320208223,1.98728704020049,1.99244820147766,1.99580588129706,0.00793046770659928,1.98568759528236,1951,"COM-SIR"
"3","Reinhardtius_hippoglossoides-27","Greenland halibut",1.95079132381525,1.96379696750599,1.97525247146391,1.98485876257099,1.99164105655729,0.0130367130910714,1.97353513276716,1952,"COM-SIR"
"4","Reinhardtius_hippoglossoides-27","Greenland halibut",1.93480936415778,1.94935919923167,1.96291674842131,1.97707260514593,1.98743279256341,0.0168701812945199,1.96228612968024,1953,"COM-SIR"
"5","Reinhardtius_hippoglossoides-27","Greenland halibut",1.91979875042821,1.9343784878357,1.95156559897847,1.96893750038024,1.98310620967754,0.0202293688506269,1.95115890152415,1954,"COM-SIR"
"6","Reinhardtius_hippoglossoides-27","Greenland halibut",1.90420596324093,1.91893261895562,1.93998090209234,1.96030619450324,1.97846007953195,0.0235542333280429,1.93962076559946,1955,"COM-SIR"
"7","Reinhardtius_hippoglossoides-27","Greenland halibut",1.88710189210697,1.90243755436728,1.92803723219661,1.95103536523548,1.97278330545577,0.0271072451008614,1.92727608061046,1956,"COM-SIR"
"8","Reinhardtius_hippoglossoides-27","Greenland halibut",1.86786012788475,1.885269889048,1.91481598846943,1.94098544176417,1.96738316524445,0.0310613088564954,1.91380742245095,1957,"COM-SIR"
"9","Reinhardtius_hippoglossoides-27","Greenland halibut",1.84600240921184,1.8670465681923,1.89911084116248,1.93002134965883,1.96172850828978,0.0355434706975416,1.89894429188386,1958,"COM-SIR"
"10","Reinhardtius_hippoglossoides-27","Greenland halibut",1.82112605034519,1.84535773194232,1.8834609816742,1.91801425659059,1.95534034179162,0.0406565608578161,1.88244734510289,1959,"COM-SIR"
"11","Reinhardtius_hippoglossoides-27","Greenland halibut",1.79287391735627,1.82016742228209,1.86607719440254,1.90484439074347,1.9477704979832,0.0464893482041203,1.86410212210721,1960,"COM-SIR"
"12","Reinhardtius_hippoglossoides-27","Greenland halibut",1.76092797169524,1.79162450538239,1.84488938121852,1.89040497566896,1.94039093858574,0.0531203789009586,1.84371909603574,1961,"COM-SIR"
"13","Reinhardtius_hippoglossoides-27","Greenland halibut",1.72501694319941,1.76009219143403,1.82006891063769,1.87460726684669,1.93240252416463,0.0606180827507283,1.82113825191408,1962,"COM-SIR"
"14","Reinhardtius_hippoglossoides-27","Greenland halibut",1.68493309131907,1.72922065494018,1.79562017750734,1.8573865813499,1.92375773219694,0.0690385098610597,1.79623702769485,1963,"COM-SIR"
"15","Reinhardtius_hippoglossoides-27","Greenland halibut",1.64055480558528,1.69479450417353,1.76874600118822,1.83870908134694,1.91381649153745,0.0784215293915959,1.76894063966818,1964,"COM-SIR"
"16","Reinhardtius_hippoglossoides-27","Greenland halibut",1.59187220258111,1.65787305890762,1.73970571485317,1.81857890997495,1.90304344762716,0.0887861486511569,1.73923374081642,1965,"COM-SIR"
"17","Reinhardtius_hippoglossoides-27","Greenland halibut",1.53901256144031,1.61825406726844,1.7059443220095,1.79704509959399,1.89142821791255,0.100125619494866,1.70717214058511,1966,"COM-SIR"
"18","Reinhardtius_hippoglossoides-27","Greenland halibut",1.48226186076182,1.57613593395156,1.66966223484114,1.77420750486811,1.87898039325383,0.112403080636658,1.67289305332386,1967,"COM-SIR"
"19","Reinhardtius_hippoglossoides-27","Greenland halibut",1.42207824092522,1.53181615356822,1.63106849467067,1.75022089541808,1.86573292037117,0.125548553464992,1.63662215361256,1968,"COM-SIR"
"20","Reinhardtius_hippoglossoides-27","Greenland halibut",1.35909330335366,1.48538417666053,1.59047681724083,1.72529632049288,1.85174501221658,0.139458089317109,1.59867571799046,1969,"COM-SIR"
"21","Reinhardtius_hippoglossoides-27","Greenland halibut",1.29409808614396,1.43584842758813,1.54830459697225,1.69969897307446,1.83672183367,0.153995697714577,1.55945642503151,1970,"COM-SIR"
"22","Reinhardtius_hippoglossoides-27","Greenland halibut",1.22801244980487,1.38463076028903,1.50506372522014,1.67374205656848,1.82101329994782,0.168998341569264,1.51944201688548,1971,"COM-SIR"
"23","Reinhardtius_hippoglossoides-27","Greenland halibut",1.1618392858615,1.33223781130478,1.46134282327766,1.64777658377657,1.8049639999817,0.184283795051726,1.47916695390394,1972,"COM-SIR"
"24","Reinhardtius_hippoglossoides-27","Greenland halibut",1.09660789168934,1.27923526745214,1.41778174736158,1.62217756258082,1.78878288862041,0.199660614080627,1.43919827309057,1973,"COM-SIR"
"25","Reinhardtius_hippoglossoides-27","Greenland halibut",1.03331325804512,1.22622626310492,1.37504053006815,1.59732755385719,1.77270105123495,0.214939007166056,1.40010786030073,1974,"COM-SIR"
"26","Reinhardtius_hippoglossoides-27","Greenland halibut",0.972859126857657,1.17382623658782,1.33560920283697,1.57676272712711,1.75696249695802,0.229941158923886,1.3624440139589,1975,"COM-SIR"
"27","Reinhardtius_hippoglossoides-27","Greenland halibut",0.916012066837019,1.12263649974212,1.29797420109607,1.55840030741788,1.74181330179708,0.244509640365515,1.32670532833905,1976,"COM-SIR"
"28","Reinhardtius_hippoglossoides-27","Greenland halibut",0.863371606159015,1.07321902403328,1.25794986752804,1.54200031006054,1.72749001949003,0.258512932052481,1.29331950853355,1977,"COM-SIR"
"29","Reinhardtius_hippoglossoides-27","Greenland halibut",0.815358307079946,1.02607478579693,1.22437317868759,1.52771050487893,1.7142084275377,0.271847678476818,1.26262885869034,1978,"COM-SIR"
"30","Reinhardtius_hippoglossoides-27","Greenland halibut",0.772218483051954,0.991999850134834,1.1942728655453,1.51561026171191,1.70215365984587,0.284437912521748,1.23488309106915,1979,"COM-SIR"
"31","Reinhardtius_hippoglossoides-27","Greenland halibut",0.728457644730931,0.96241362864554,1.16809421412259,1.50281411776281,1.69089006749028,0.296231971176976,1.21023905203721,1980,"COM-SIR"
"32","Reinhardtius_hippoglossoides-27","Greenland halibut",0.685326406940449,0.920447126293988,1.14515954777216,1.4878060372948,1.6804727055896,0.307198067257531,1.18876616523127,1981,"COM-SIR"
"33","Reinhardtius_hippoglossoides-27","Greenland halibut",0.647052949615279,0.881941712827628,1.12551608483849,1.47498977919064,1.67460201151651,0.31731947638152,1.1704559575965,1982,"COM-SIR"
"34","Reinhardtius_hippoglossoides-27","Greenland halibut",0.61352581098957,0.853847750044027,1.10997592455988,1.46439355095099,1.66848660600803,0.326590107346559,1.15523395461511,1983,"COM-SIR"
"35","Reinhardtius_hippoglossoides-27","Greenland halibut",0.584554186891709,0.835400983292693,1.0980631600639,1.45599279256748,1.66389755856864,0.335010943894782,1.14297242163473,1984,"COM-SIR"
"36","Reinhardtius_hippoglossoides-27","Greenland halibut",0.559895445016153,0.820467850723651,1.08954849343317,1.45658095106881,1.66077431846212,0.342587565770387,1.13350277231443,1985,"COM-SIR"
"37","Reinhardtius_hippoglossoides-27","Greenland halibut",0.539278233779986,0.808832829521294,1.08422031029314,1.46316407346175,1.65902728918145,0.34932873447486,1.12662685507878,1986,"COM-SIR"
"38","Reinhardtius_hippoglossoides-27","Greenland halibut",0.522420406849414,0.800254791174921,1.0818376784504,1.47083467078186,1.65854448823374,0.355245885834712,1.12212668725909,1987,"COM-SIR"
"39","Reinhardtius_hippoglossoides-27","Greenland halibut",0.509041808813523,0.794474509102803,1.08213937677225,1.47930198806199,1.65919811319194,0.360353302108958,1.11977249304653,1988,"COM-SIR"
"40","Reinhardtius_hippoglossoides-27","Greenland halibut",0.498872471295362,0.791220415174374,1.08485118413732,1.47760412528122,1.66085062356286,0.364668721917568,1.11932910339055,1989,"COM-SIR"
"41","Reinhardtius_hippoglossoides-27","Greenland halibut",0.491657006190803,0.790213026757828,1.08969168176109,1.4832389561695,1.66336008887207,0.368214165269268,1.12056090009279,1990,"COM-SIR"
"42","Reinhardtius_hippoglossoides-27","Greenland halibut",0.487156034816522,0.791168498779433,1.09637687565693,1.49066148622119,1.66658467744177,0.371016785840332,1.12323554794495,1991,"COM-SIR"
"43","Reinhardtius_hippoglossoides-27","Greenland halibut",0.48514543615248,0.793801720459858,1.10462393967722,1.49789885784414,1.67038625792402,0.373109601968696,1.12712677509546,1992,"COM-SIR"
"44","Reinhardtius_hippoglossoides-27","Greenland halibut",0.485414093990774,0.797829296168675,1.11415433790972,1.50478038039645,1.6746331545487,0.374531995760448,1.13201644818894,1993,"COM-SIR"
"45","Reinhardtius_hippoglossoides-27","Greenland halibut",0.487760710839974,0.798333461660873,1.12469652708293,1.50968977482301,1.67818114689844,0.375329904364784,1.13769615706688,1994,"COM-SIR"
"46","Reinhardtius_hippoglossoides-27","Greenland halibut",0.491990157135464,0.799979085058619,1.13598837823338,1.51149496264115,1.68110209787172,0.375555659048939,1.14396848241723,1995,"COM-SIR"
"47","Reinhardtius_hippoglossoides-27","Greenland halibut",0.497909745680007,0.803109836858389,1.14777940052171,1.5131007938089,1.68427263223865,0.375267456996818,1.15064807453419,1996,"COM-SIR"
"48","Reinhardtius_hippoglossoides-27","Greenland halibut",0.505325762561851,0.807504491709659,1.15983280337926,1.51448685551977,1.68760902312018,0.374528478244996,1.15756262636796,1997,"COM-SIR"
"49","Reinhardtius_hippoglossoides-27","Greenland halibut",0.51404054120927,0.812943986199178,1.17192739812294,1.51564554699365,1.69110065523427,0.373405685622381,1.16455378237682,1998,"COM-SIR"
"50","Reinhardtius_hippoglossoides-27","Greenland halibut",0.523850327411484,0.819213266751463,1.18385931699725,1.51700541257412,1.69448108718348,0.37196836805509,1.17147798884239,1999,"COM-SIR"
"51","Reinhardtius_hippoglossoides-27","Greenland halibut",0.534544141296308,0.826103341066193,1.19544351530032,1.52283166092183,1.69617615367623,0.370286505829435,1.17820726331452,2000,"COM-SIR"
"52","Reinhardtius_hippoglossoides-27","Greenland halibut",0.545903789861625,0.833413511605361,1.20651501908698,1.52817207103305,1.69777899261325,0.368429049068535,1.18462984215607,2001,"COM-SIR"
"53","Reinhardtius_hippoglossoides-27","Greenland halibut",0.557705115846648,0.840953724173509,1.21692988476633,1.53298076368217,1.69961202582543,0.366462206790676,1.19065065635963,2002,"COM-SIR"
"54","Reinhardtius_hippoglossoides-27","Greenland halibut",0.56972048450225,0.848546930592896,1.22656584543906,1.53722557973154,1.70347395091791,0.364447842995929,1.19619158648599,2003,"COM-SIR"
"55","Reinhardtius_hippoglossoides-27","Greenland halibut",0.581722412761028,0.856031344035964,1.23532262986858,1.54088707346656,1.70710109417506,0.362442068313761,1.20119145628075,2004,"COM-SIR"
"56","Reinhardtius_hippoglossoides-27","Greenland halibut",0.593488143545744,0.863262459688407,1.24312195165783,1.54395745792978,1.70988928667713,0.360494101369474,1.20560573901034,2005,"COM-SIR"
